scenario_id,ssp,year,path_id,path_str,path_length,source_root,mediator,target,source_group,mediator_group,target_group,freq_path,mean_path_effect,mean_path_effect_abs,path_sign,is_stable_path,is_main_path,path_group
ssp1_2040,ssp1,2040,ssp1_2040_stable_path_040,PR->RISK,1,PR,DIRECT,RISK,Climate,Direct,Target,1.0,0.3844007953041628,0.3844007953041628,positive,True,True,Climate_to_RISK
ssp1_2040,ssp1,2040,ssp1_2040_stable_path_025,HDS->RISK,1,HDS,DIRECT,RISK,Hydrogeology,Direct,Target,1.0,-0.318864867273862,0.318864867273862,negative,True,True,Hydrogeology_to_RISK
ssp1_2040,ssp1,2040,ssp1_2040_stable_path_035,HUSS->RISK,1,HUSS,DIRECT,RISK,Climate,Direct,Target,1.0,-0.2576676338613135,0.2576676338613135,negative,True,True,Climate_to_RISK
ssp1_2040,ssp1,2040,ssp1_2040_stable_path_017,DK->RISK,1,DK,DIRECT,RISK,Hydrogeology,Direct,Target,1.0,-0.2313355543485343,0.2313355543485343,negative,True,True,Hydrogeology_to_RISK
ssp1_2040,ssp1,2040,ssp1_2040_stable_path_001,DB->RISK,1,DB,DIRECT,RISK,Hydrogeology,Direct,Target,1.0,-0.1930802832709816,0.1930802832709816,negative,True,True,Hydrogeology_to_RISK
ssp1_2040,ssp1,2040,ssp1_2040_stable_path_057,TAS->RISK,1,TAS,DIRECT,RISK,Climate,Direct,Target,1.0,0.1433898137410541,0.1433898137410541,positive,True,True,Climate_to_RISK
ssp1_2040,ssp1,2040,ssp1_2040_stable_path_062,UF->RISK,1,UF,DIRECT,RISK,Anthropogenic,Direct,Target,1.0,0.0833386281027137,0.0833386281027137,positive,True,True,Anthropogenic_to_RISK
ssp1_2040,ssp1,2040,ssp1_2040_stable_path_063,WTD->RISK,1,WTD,DIRECT,RISK,Anthropogenic,Direct,Target,1.0,-0.0791741079155909,0.0791741079155909,negative,True,True,Anthropogenic_to_RISK
ssp1_2040,ssp1,2040,ssp1_2040_stable_path_037,LAI->RISK,1,LAI,DIRECT,RISK,Anthropogenic,Direct,Target,1.0,-0.0682226570648928,0.0682226570648928,negative,True,True,Anthropogenic_to_RISK
ssp1_2040,ssp1,2040,ssp1_2040_stable_path_049,PT->RISK,1,PT,DIRECT,RISK,Anthropogenic,Direct,Target,1.0,0.0583007869060695,0.0583007869060695,positive,True,True,Anthropogenic_to_RISK
ssp1_2040,ssp1,2040,ssp1_2040_stable_path_034,HUSS->LAI->RISK,2,HUSS,LAI,RISK,Climate,Anthropogenic,Target,1.0,-0.03481976097849871,0.03481976097849871,negative,True,False,Climate_mediated_to_RISK
ssp1_2040,ssp1,2040,ssp1_2040_stable_path_039,PR->LAI->RISK,2,PR,LAI,RISK,Climate,Anthropogenic,Target,1.0,-0.030151780945649985,0.030151780945649985,negative,True,False,Climate_mediated_to_RISK
ssp1_2040,ssp1,2040,ssp1_2040_stable_path_046,PT->UF->RISK,2,PT,UF,RISK,Anthropogenic,Anthropogenic,Target,1.0,0.027992053462656964,0.027992053462656964,positive,True,True,Anthropogenic_mediated_to_RISK
ssp1_2040,ssp1,2040,ssp1_2040_stable_path_016,DF->RISK,1,DF,DIRECT,RISK,Hydrogeology,Direct,Target,1.0,0.0259549139339738,0.0259549139339738,positive,True,True,Hydrogeology_to_RISK
ssp1_2040,ssp1,2040,ssp1_2040_stable_path_041,PR->UF->RISK,2,PR,UF,RISK,Climate,Anthropogenic,Target,1.0,0.02289680678211287,0.02289680678211287,positive,True,False,Climate_mediated_to_RISK
ssp1_2040,ssp1,2040,ssp1_2040_stable_path_028,HDS->UF->RISK,2,HDS,UF,RISK,Hydrogeology,Anthropogenic,Target,1.0,-0.019256183195052987,0.019256183195052987,negative,True,False,Hydrogeology_to_RISK
ssp1_2040,ssp1,2040,ssp1_2040_stable_path_027,HDS->LAI->RISK,2,HDS,LAI,RISK,Hydrogeology,Anthropogenic,Target,1.0,0.016239636028555587,0.016239636028555587,positive,True,False,Hydrogeology_to_RISK
ssp1_2040,ssp1,2040,ssp1_2040_stable_path_055,TAS->LAI->RISK,2,TAS,LAI,RISK,Climate,Anthropogenic,Target,1.0,0.01608500360816812,0.01608500360816812,positive,True,True,Climate_mediated_to_RISK
ssp1_2040,ssp1,2040,ssp1_2040_stable_path_056,TAS->UF->RISK,2,TAS,UF,RISK,Climate,Anthropogenic,Target,1.0,-0.01409664703342049,0.01409664703342049,negative,True,False,Climate_mediated_to_RISK
ssp1_2040,ssp1,2040,ssp1_2040_stable_path_036,LAI->UF->RISK,2,LAI,UF,RISK,Anthropogenic,Anthropogenic,Target,1.0,-0.012792935075249326,0.012792935075249326,negative,True,False,Anthropogenic_mediated_to_RISK
ssp1_2040,ssp1,2040,ssp1_2040_stable_path_002,DB->UF->RISK,2,DB,UF,RISK,Hydrogeology,Anthropogenic,Target,1.0,0.011366237707731935,0.011366237707731935,positive,True,False,Hydrogeology_to_RISK
ssp1_2040,ssp1,2040,ssp1_2040_stable_path_018,DK->WTD->RISK,2,DK,WTD,RISK,Hydrogeology,Anthropogenic,Target,1.0,0.010101832651861122,0.010101832651861122,positive,True,False,Hydrogeology_to_RISK
ssp1_2040,ssp1,2040,ssp1_2040_stable_path_003,DB->WTD->RISK,2,DB,WTD,RISK,Hydrogeology,Anthropogenic,Target,1.0,0.00880467344635944,0.00880467344635944,positive,True,False,Hydrogeology_to_RISK
ssp1_2040,ssp1,2040,ssp1_2040_stable_path_058,TAS->WTD->RISK,2,TAS,WTD,RISK,Climate,Anthropogenic,Target,1.0,0.008774620918814084,0.008774620918814084,positive,True,False,Climate_mediated_to_RISK
ssp1_2040,ssp1,2040,ssp1_2040_stable_path_048,PT->LAI->RISK,2,PT,LAI,RISK,Anthropogenic,Anthropogenic,Target,1.0,0.006547085486094593,0.006547085486094593,positive,True,False,Anthropogenic_mediated_to_RISK
ssp1_2040,ssp1,2040,ssp1_2040_stable_path_033,HUSS->LAI->UF->RISK,3,HUSS,LAI|UF,RISK,Climate,Anthropogenic,Target,1.0,-0.0065293109459212155,0.0065293109459212155,negative,True,False,Climate_mediated_to_RISK
ssp1_2040,ssp1,2040,ssp1_2040_stable_path_029,HDS->WTD->RISK,2,HDS,WTD,RISK,Hydrogeology,Anthropogenic,Target,1.0,-0.006295515549918595,0.006295515549918595,negative,True,False,Hydrogeology_to_RISK
ssp1_2040,ssp1,2040,ssp1_2040_stable_path_023,DK->LAI->RISK,2,DK,LAI,RISK,Hydrogeology,Anthropogenic,Target,1.0,-0.006140140816377914,0.006140140816377914,negative,True,False,Hydrogeology_to_RISK
ssp1_2040,ssp1,2040,ssp1_2040_stable_path_008,DB->LAI->RISK,2,DB,LAI,RISK,Hydrogeology,Anthropogenic,Target,1.0,0.006131016364224866,0.006131016364224866,positive,True,False,Hydrogeology_to_RISK
ssp1_2040,ssp1,2040,ssp1_2040_stable_path_038,PR->LAI->UF->RISK,3,PR,LAI|UF,RISK,Climate,Anthropogenic,Target,1.0,-0.00565398348050175,0.00565398348050175,negative,True,False,Climate_mediated_to_RISK
ssp1_2040,ssp1,2040,ssp1_2040_stable_path_011,DF->WTD->RISK,2,DF,WTD,RISK,Hydrogeology,Anthropogenic,Target,1.0,0.004905975861490162,0.004905975861490162,positive,True,True,Hydrogeology_to_RISK
ssp1_2040,ssp1,2040,ssp1_2040_stable_path_015,DF->UF->RISK,2,DF,UF,RISK,Hydrogeology,Anthropogenic,Target,1.0,-0.004864870098876957,0.004864870098876957,negative,True,True,Hydrogeology_to_RISK
ssp1_2040,ssp1,2040,ssp1_2040_stable_path_042,PR->WTD->RISK,2,PR,WTD,RISK,Climate,Anthropogenic,Target,1.0,0.004740261280219078,0.004740261280219078,positive,True,False,Climate_mediated_to_RISK
ssp1_2040,ssp1,2040,ssp1_2040_stable_path_010,DF->LAI->RISK,2,DF,LAI,RISK,Hydrogeology,Anthropogenic,Target,1.0,0.004279185502552296,0.004279185502552296,positive,True,False,Hydrogeology_to_RISK
ssp1_2040,ssp1,2040,ssp1_2040_stable_path_024,DK->UF->RISK,2,DK,UF,RISK,Hydrogeology,Anthropogenic,Target,1.0,-0.0036409162295121087,0.0036409162295121087,negative,True,False,Hydrogeology_to_RISK
ssp1_2040,ssp1,2040,ssp1_2040_stable_path_050,PT->WTD->RISK,2,PT,WTD,RISK,Anthropogenic,Anthropogenic,Target,1.0,0.003266429626808768,0.003266429626808768,positive,True,False,Anthropogenic_mediated_to_RISK
ssp1_2040,ssp1,2040,ssp1_2040_stable_path_026,HDS->LAI->UF->RISK,3,HDS,LAI|UF,RISK,Hydrogeology,Anthropogenic,Target,1.0,0.003045214277734432,0.003045214277734432,positive,True,False,Hydrogeology_to_RISK
ssp1_2040,ssp1,2040,ssp1_2040_stable_path_054,TAS->LAI->UF->RISK,3,TAS,LAI|UF,RISK,Climate,Anthropogenic,Target,1.0,0.0030162180087579273,0.0030162180087579273,positive,True,False,Climate_mediated_to_RISK
ssp1_2040,ssp1,2040,ssp1_2040_stable_path_065,WTD->LAI->RISK,2,WTD,LAI,RISK,Anthropogenic,Anthropogenic,Target,1.0,-0.003012089164429874,0.003012089164429874,negative,True,False,Anthropogenic_mediated_to_RISK
ssp1_2040,ssp1,2040,ssp1_2040_stable_path_066,WTD->UF->RISK,2,WTD,UF,RISK,Anthropogenic,Anthropogenic,Target,1.0,-0.0019270749612407625,0.0019270749612407625,negative,True,False,Anthropogenic_mediated_to_RISK
ssp1_2040,ssp1,2040,ssp1_2040_stable_path_047,PT->LAI->UF->RISK,3,PT,LAI|UF,RISK,Anthropogenic,Anthropogenic,Target,1.0,0.0012276924288663646,0.0012276924288663646,positive,True,False,Anthropogenic_mediated_to_RISK
ssp1_2040,ssp1,2040,ssp1_2040_stable_path_022,DK->LAI->UF->RISK,3,DK,LAI|UF,RISK,Hydrogeology,Anthropogenic,Target,1.0,-0.0011513832236421772,0.0011513832236421772,negative,True,False,Hydrogeology_to_RISK
ssp1_2040,ssp1,2040,ssp1_2040_stable_path_007,DB->LAI->UF->RISK,3,DB,LAI|UF,RISK,Hydrogeology,Anthropogenic,Target,1.0,0.001149672230124582,0.001149672230124582,positive,True,False,Hydrogeology_to_RISK
ssp1_2040,ssp1,2040,ssp1_2040_stable_path_009,DF->LAI->UF->RISK,3,DF,LAI|UF,RISK,Hydrogeology,Anthropogenic,Target,1.0,0.0008024217270961505,0.0008024217270961505,positive,True,False,Hydrogeology_to_RISK
ssp1_2040,ssp1,2040,ssp1_2040_stable_path_064,WTD->LAI->UF->RISK,3,WTD,LAI|UF,RISK,Anthropogenic,Anthropogenic,Target,1.0,-0.0005648191199114492,0.0005648191199114492,negative,True,False,Anthropogenic_mediated_to_RISK
ssp1_2040,ssp1,2040,ssp1_2040_stable_path_020,DK->WTD->LAI->RISK,3,DK,WTD|LAI,RISK,Hydrogeology,Anthropogenic,Target,1.0,0.00038431276932092857,0.00038431276932092857,positive,True,False,Hydrogeology_to_RISK
ssp1_2040,ssp1,2040,ssp1_2040_stable_path_005,DB->WTD->LAI->RISK,3,DB,WTD|LAI,RISK,Hydrogeology,Anthropogenic,Target,1.0,0.00033496381812595476,0.00033496381812595476,positive,True,False,Hydrogeology_to_RISK
ssp1_2040,ssp1,2040,ssp1_2040_stable_path_060,TAS->WTD->LAI->RISK,3,TAS,WTD|LAI,RISK,Climate,Anthropogenic,Target,1.0,0.00033382050379041967,0.00033382050379041967,positive,True,False,Climate_mediated_to_RISK
ssp1_2040,ssp1,2040,ssp1_2040_stable_path_021,DK->WTD->UF->RISK,3,DK,WTD|UF,RISK,Hydrogeology,Anthropogenic,Target,1.0,0.00024587569444798913,0.00024587569444798913,positive,True,False,Hydrogeology_to_RISK
ssp1_2040,ssp1,2040,ssp1_2040_stable_path_031,HDS->WTD->LAI->RISK,3,HDS,WTD|LAI,RISK,Hydrogeology,Anthropogenic,Target,1.0,-0.0002395057509536583,0.0002395057509536583,negative,True,False,Hydrogeology_to_RISK
ssp1_2040,ssp1,2040,ssp1_2040_stable_path_006,DB->WTD->UF->RISK,3,DB,WTD|UF,RISK,Hydrogeology,Anthropogenic,Target,1.0,0.0002143032133493671,0.0002143032133493671,positive,True,False,Hydrogeology_to_RISK
ssp1_2040,ssp1,2040,ssp1_2040_stable_path_061,TAS->WTD->UF->RISK,3,TAS,WTD|UF,RISK,Climate,Anthropogenic,Target,1.0,0.00021357174349287815,0.00021357174349287815,positive,True,False,Climate_mediated_to_RISK
ssp1_2040,ssp1,2040,ssp1_2040_stable_path_013,DF->WTD->LAI->RISK,3,DF,WTD|LAI,RISK,Hydrogeology,Anthropogenic,Target,1.0,0.00018664228903094612,0.00018664228903094612,positive,True,False,Hydrogeology_to_RISK
ssp1_2040,ssp1,2040,ssp1_2040_stable_path_044,PR->WTD->LAI->RISK,3,PR,WTD|LAI,RISK,Climate,Anthropogenic,Target,1.0,0.00018033786568124677,0.00018033786568124677,positive,True,False,Climate_mediated_to_RISK
ssp1_2040,ssp1,2040,ssp1_2040_stable_path_032,HDS->WTD->UF->RISK,3,HDS,WTD|UF,RISK,Hydrogeology,Anthropogenic,Target,1.0,-0.0001532310335253046,0.0001532310335253046,negative,True,False,Hydrogeology_to_RISK
ssp1_2040,ssp1,2040,ssp1_2040_stable_path_052,PT->WTD->LAI->RISK,3,PT,WTD|LAI,RISK,Anthropogenic,Anthropogenic,Target,1.0,0.00012426761152487786,0.00012426761152487786,positive,True,False,Anthropogenic_mediated_to_RISK
ssp1_2040,ssp1,2040,ssp1_2040_stable_path_014,DF->WTD->UF->RISK,3,DF,WTD|UF,RISK,Hydrogeology,Anthropogenic,Target,1.0,0.00011941003810498965,0.00011941003810498965,positive,True,False,Hydrogeology_to_RISK
ssp1_2040,ssp1,2040,ssp1_2040_stable_path_045,PR->WTD->UF->RISK,3,PR,WTD|UF,RISK,Climate,Anthropogenic,Target,1.0,0.00011537659297138025,0.00011537659297138025,positive,True,False,Climate_mediated_to_RISK
ssp1_2040,ssp1,2040,ssp1_2040_stable_path_053,PT->WTD->UF->RISK,3,PT,WTD|UF,RISK,Anthropogenic,Anthropogenic,Target,1.0,7.950395542427889e-05,7.950395542427889e-05,positive,True,False,Anthropogenic_mediated_to_RISK
ssp1_2040,ssp1,2040,ssp1_2040_stable_path_019,DK->WTD->LAI->UF->RISK,4,DK,WTD|LAI|UF,RISK,Hydrogeology,Anthropogenic,Target,1.0,7.206533017081684e-05,7.206533017081684e-05,positive,True,False,Hydrogeology_to_RISK
ssp1_2040,ssp1,2040,ssp1_2040_stable_path_004,DB->WTD->LAI->UF->RISK,4,DB,WTD|LAI|UF,RISK,Hydrogeology,Anthropogenic,Target,1.0,6.281154329370293e-05,6.281154329370293e-05,positive,True,False,Hydrogeology_to_RISK
ssp1_2040,ssp1,2040,ssp1_2040_stable_path_059,TAS->WTD->LAI->UF->RISK,4,TAS,WTD|LAI|UF,RISK,Climate,Anthropogenic,Target,1.0,6.259715196544977e-05,6.259715196544977e-05,positive,True,False,Climate_mediated_to_RISK
ssp1_2040,ssp1,2040,ssp1_2040_stable_path_030,HDS->WTD->LAI->UF->RISK,4,HDS,WTD|LAI|UF,RISK,Hydrogeology,Anthropogenic,Target,1.0,-4.4911495006483724e-05,4.4911495006483724e-05,negative,True,False,Hydrogeology_to_RISK
ssp1_2040,ssp1,2040,ssp1_2040_stable_path_012,DF->WTD->LAI->UF->RISK,4,DF,WTD|LAI|UF,RISK,Hydrogeology,Anthropogenic,Target,1.0,3.4998676225665774e-05,3.4998676225665774e-05,positive,True,False,Hydrogeology_to_RISK
ssp1_2040,ssp1,2040,ssp1_2040_stable_path_043,PR->WTD->LAI->UF->RISK,4,PR,WTD|LAI|UF,RISK,Climate,Anthropogenic,Target,1.0,3.38164871689881e-05,3.38164871689881e-05,positive,True,False,Climate_mediated_to_RISK
ssp1_2040,ssp1,2040,ssp1_2040_stable_path_051,PT->WTD->LAI->UF->RISK,4,PT,WTD|LAI|UF,RISK,Anthropogenic,Anthropogenic,Target,1.0,2.3302339055512207e-05,2.3302339055512207e-05,positive,True,False,Anthropogenic_mediated_to_RISK
ssp1_2060,ssp1,2060,ssp1_2060_stable_path_039,PR->RISK,1,PR,DIRECT,RISK,Climate,Direct,Target,1.0,0.3823763832938114,0.3823763832938114,positive,True,True,Climate_to_RISK
ssp1_2060,ssp1,2060,ssp1_2060_stable_path_025,HDS->RISK,1,HDS,DIRECT,RISK,Hydrogeology,Direct,Target,1.0,-0.2583547240398295,0.2583547240398295,negative,True,True,Hydrogeology_to_RISK
ssp1_2060,ssp1,2060,ssp1_2060_stable_path_035,HUSS->RISK,1,HUSS,DIRECT,RISK,Climate,Direct,Target,1.0,-0.2477531288665679,0.2477531288665679,negative,True,True,Climate_to_RISK
ssp1_2060,ssp1,2060,ssp1_2060_stable_path_017,DK->RISK,1,DK,DIRECT,RISK,Hydrogeology,Direct,Target,1.0,-0.2197943470092357,0.2197943470092357,negative,True,True,Hydrogeology_to_RISK
ssp1_2060,ssp1,2060,ssp1_2060_stable_path_001,DB->RISK,1,DB,DIRECT,RISK,Hydrogeology,Direct,Target,1.0,-0.1985131713527335,0.1985131713527335,negative,True,True,Hydrogeology_to_RISK
ssp1_2060,ssp1,2060,ssp1_2060_stable_path_057,TAS->RISK,1,TAS,DIRECT,RISK,Climate,Direct,Target,1.0,0.1917239124737192,0.1917239124737192,positive,True,True,Climate_to_RISK
ssp1_2060,ssp1,2060,ssp1_2060_stable_path_064,WTD->RISK,1,WTD,DIRECT,RISK,Anthropogenic,Direct,Target,1.0,-0.0691580234906858,0.0691580234906858,negative,True,True,Anthropogenic_to_RISK
ssp1_2060,ssp1,2060,ssp1_2060_stable_path_050,PT->RISK,1,PT,DIRECT,RISK,Anthropogenic,Direct,Target,1.0,0.0614061918725228,0.0614061918725228,positive,True,True,Anthropogenic_to_RISK
ssp1_2060,ssp1,2060,ssp1_2060_stable_path_063,UF->RISK,1,UF,DIRECT,RISK,Anthropogenic,Direct,Target,1.0,0.0554312220860602,0.0554312220860602,positive,True,True,Anthropogenic_to_RISK
ssp1_2060,ssp1,2060,ssp1_2060_stable_path_038,LAI->RISK,1,LAI,DIRECT,RISK,Anthropogenic,Direct,Target,1.0,-0.0530683652658572,0.0530683652658572,negative,True,True,Anthropogenic_to_RISK
ssp1_2060,ssp1,2060,ssp1_2060_stable_path_016,DF->RISK,1,DF,DIRECT,RISK,Hydrogeology,Direct,Target,1.0,0.0521549665243515,0.0521549665243515,positive,True,True,Hydrogeology_to_RISK
ssp1_2060,ssp1,2060,ssp1_2060_stable_path_034,HUSS->LAI->RISK,2,HUSS,LAI,RISK,Climate,Anthropogenic,Target,1.0,-0.02881097944619376,0.02881097944619376,negative,True,False,Climate_mediated_to_RISK
ssp1_2060,ssp1,2060,ssp1_2060_stable_path_047,PT->UF->RISK,2,PT,UF,RISK,Anthropogenic,Anthropogenic,Target,1.0,0.02018801014631051,0.02018801014631051,positive,True,True,Anthropogenic_mediated_to_RISK
ssp1_2060,ssp1,2060,ssp1_2060_stable_path_041,PR->LAI->RISK,2,PR,LAI,RISK,Climate,Anthropogenic,Target,1.0,-0.020097661935901453,0.020097661935901453,negative,True,False,Climate_mediated_to_RISK
ssp1_2060,ssp1,2060,ssp1_2060_stable_path_042,PR->UF->RISK,2,PR,UF,RISK,Climate,Anthropogenic,Target,1.0,0.01528795679237924,0.01528795679237924,positive,True,False,Climate_mediated_to_RISK
ssp1_2060,ssp1,2060,ssp1_2060_stable_path_027,HDS->LAI->RISK,2,HDS,LAI,RISK,Hydrogeology,Anthropogenic,Target,1.0,0.013500358163527768,0.013500358163527768,positive,True,False,Hydrogeology_to_RISK
ssp1_2060,ssp1,2060,ssp1_2060_stable_path_028,HDS->UF->RISK,2,HDS,UF,RISK,Hydrogeology,Anthropogenic,Target,1.0,-0.012357612394609559,0.012357612394609559,negative,True,False,Hydrogeology_to_RISK
ssp1_2060,ssp1,2060,ssp1_2060_stable_path_056,TAS->LAI->RISK,2,TAS,LAI,RISK,Climate,Anthropogenic,Target,1.0,0.01102915611310903,0.01102915611310903,positive,True,False,Climate_mediated_to_RISK
ssp1_2060,ssp1,2060,ssp1_2060_stable_path_018,DK->WTD->RISK,2,DK,WTD,RISK,Hydrogeology,Anthropogenic,Target,1.0,0.008345488547883749,0.008345488547883749,positive,True,False,Hydrogeology_to_RISK
ssp1_2060,ssp1,2060,ssp1_2060_stable_path_003,DB->WTD->RISK,2,DB,WTD,RISK,Hydrogeology,Anthropogenic,Target,1.0,0.008063582240977666,0.008063582240977666,positive,True,False,Hydrogeology_to_RISK
ssp1_2060,ssp1,2060,ssp1_2060_stable_path_037,LAI->UF->RISK,2,LAI,UF,RISK,Anthropogenic,Anthropogenic,Target,1.0,-0.007683189805605808,0.007683189805605808,negative,True,False,Anthropogenic_mediated_to_RISK
ssp1_2060,ssp1,2060,ssp1_2060_stable_path_002,DB->UF->RISK,2,DB,UF,RISK,Hydrogeology,Anthropogenic,Target,1.0,0.0071957460556242945,0.0071957460556242945,positive,True,False,Hydrogeology_to_RISK
ssp1_2060,ssp1,2060,ssp1_2060_stable_path_029,HDS->WTD->RISK,2,HDS,WTD,RISK,Hydrogeology,Anthropogenic,Target,1.0,-0.0066498941938111615,0.0066498941938111615,negative,True,False,Hydrogeology_to_RISK
ssp1_2060,ssp1,2060,ssp1_2060_stable_path_058,TAS->UF->RISK,2,TAS,UF,RISK,Climate,Anthropogenic,Target,1.0,-0.006263207978343996,0.006263207978343996,negative,True,False,Climate_mediated_to_RISK
ssp1_2060,ssp1,2060,ssp1_2060_stable_path_059,TAS->WTD->RISK,2,TAS,WTD,RISK,Climate,Anthropogenic,Target,1.0,0.005556664806235376,0.005556664806235376,positive,True,False,Climate_mediated_to_RISK
ssp1_2060,ssp1,2060,ssp1_2060_stable_path_008,DB->LAI->RISK,2,DB,LAI,RISK,Hydrogeology,Anthropogenic,Target,1.0,0.005505146760013377,0.005505146760013377,positive,True,False,Hydrogeology_to_RISK
ssp1_2060,ssp1,2060,ssp1_2060_stable_path_043,PR->WTD->RISK,2,PR,WTD,RISK,Climate,Anthropogenic,Target,1.0,0.0054732617161939,0.0054732617161939,positive,True,False,Climate_mediated_to_RISK
ssp1_2060,ssp1,2060,ssp1_2060_stable_path_049,PT->LAI->RISK,2,PT,LAI,RISK,Anthropogenic,Anthropogenic,Target,1.0,0.005048042802216234,0.005048042802216234,positive,True,False,Anthropogenic_mediated_to_RISK
ssp1_2060,ssp1,2060,ssp1_2060_stable_path_009,DF->WTD->RISK,2,DF,WTD,RISK,Hydrogeology,Anthropogenic,Target,1.0,0.004558768175175935,0.004558768175175935,positive,True,False,Hydrogeology_to_RISK
ssp1_2060,ssp1,2060,ssp1_2060_stable_path_023,DK->LAI->RISK,2,DK,LAI,RISK,Hydrogeology,Anthropogenic,Target,1.0,-0.004347566388870831,0.004347566388870831,negative,True,False,Hydrogeology_to_RISK
ssp1_2060,ssp1,2060,ssp1_2060_stable_path_033,HUSS->LAI->UF->RISK,3,HUSS,LAI|UF,RISK,Climate,Anthropogenic,Target,1.0,-0.004171227481034389,0.004171227481034389,negative,True,False,Climate_mediated_to_RISK
ssp1_2060,ssp1,2060,ssp1_2060_stable_path_014,DF->LAI->RISK,2,DF,LAI,RISK,Hydrogeology,Anthropogenic,Target,1.0,0.0033140125522341216,0.0033140125522341216,positive,True,False,Hydrogeology_to_RISK
ssp1_2060,ssp1,2060,ssp1_2060_stable_path_015,DF->UF->RISK,2,DF,UF,RISK,Hydrogeology,Anthropogenic,Target,1.0,-0.0032533657140445633,0.0032533657140445633,negative,True,False,Hydrogeology_to_RISK
ssp1_2060,ssp1,2060,ssp1_2060_stable_path_036,HUSS->UF->RISK,2,HUSS,UF,RISK,Climate,Anthropogenic,Target,1.0,-0.002986961770587073,0.002986961770587073,negative,True,False,Climate_mediated_to_RISK
ssp1_2060,ssp1,2060,ssp1_2060_stable_path_040,PR->LAI->UF->RISK,3,PR,LAI|UF,RISK,Climate,Anthropogenic,Target,1.0,-0.0029097212723410565,0.0029097212723410565,negative,True,False,Climate_mediated_to_RISK
ssp1_2060,ssp1,2060,ssp1_2060_stable_path_051,PT->WTD->RISK,2,PT,WTD,RISK,Anthropogenic,Anthropogenic,Target,1.0,0.002782058797579133,0.002782058797579133,positive,True,False,Anthropogenic_mediated_to_RISK
ssp1_2060,ssp1,2060,ssp1_2060_stable_path_066,WTD->LAI->RISK,2,WTD,LAI,RISK,Anthropogenic,Anthropogenic,Target,1.0,-0.002644302757292093,0.002644302757292093,negative,True,False,Anthropogenic_mediated_to_RISK
ssp1_2060,ssp1,2060,ssp1_2060_stable_path_024,DK->UF->RISK,2,DK,UF,RISK,Hydrogeology,Anthropogenic,Target,1.0,-0.0023655791755715803,0.0023655791755715803,negative,True,False,Hydrogeology_to_RISK
ssp1_2060,ssp1,2060,ssp1_2060_stable_path_026,HDS->LAI->UF->RISK,3,HDS,LAI|UF,RISK,Hydrogeology,Anthropogenic,Target,1.0,0.001954569614014061,0.001954569614014061,positive,True,False,Hydrogeology_to_RISK
ssp1_2060,ssp1,2060,ssp1_2060_stable_path_055,TAS->LAI->UF->RISK,3,TAS,LAI|UF,RISK,Climate,Anthropogenic,Target,1.0,0.001596791221816535,0.001596791221816535,positive,True,False,Climate_mediated_to_RISK
ssp1_2060,ssp1,2060,ssp1_2060_stable_path_067,WTD->UF->RISK,2,WTD,UF,RISK,Anthropogenic,Anthropogenic,Target,1.0,-0.0011277683312347483,0.0011277683312347483,negative,True,False,Anthropogenic_mediated_to_RISK
ssp1_2060,ssp1,2060,ssp1_2060_stable_path_007,DB->LAI->UF->RISK,3,DB,LAI|UF,RISK,Hydrogeology,Anthropogenic,Target,1.0,0.0007970301563464865,0.0007970301563464865,positive,True,False,Hydrogeology_to_RISK
ssp1_2060,ssp1,2060,ssp1_2060_stable_path_048,PT->LAI->UF->RISK,3,PT,LAI|UF,RISK,Anthropogenic,Anthropogenic,Target,1.0,0.0007308510597970661,0.0007308510597970661,positive,True,False,Anthropogenic_mediated_to_RISK
ssp1_2060,ssp1,2060,ssp1_2060_stable_path_022,DK->LAI->UF->RISK,3,DK,LAI|UF,RISK,Hydrogeology,Anthropogenic,Target,1.0,-0.0006294367198014589,0.0006294367198014589,negative,True,False,Hydrogeology_to_RISK
ssp1_2060,ssp1,2060,ssp1_2060_stable_path_013,DF->LAI->UF->RISK,3,DF,LAI|UF,RISK,Hydrogeology,Anthropogenic,Target,1.0,0.00047979973246616275,0.00047979973246616275,positive,True,False,Hydrogeology_to_RISK
ssp1_2060,ssp1,2060,ssp1_2060_stable_path_065,WTD->LAI->UF->RISK,3,WTD,LAI|UF,RISK,Anthropogenic,Anthropogenic,Target,1.0,-0.0003828397555866142,0.0003828397555866142,negative,True,False,Anthropogenic_mediated_to_RISK
ssp1_2060,ssp1,2060,ssp1_2060_stable_path_020,DK->WTD->LAI->RISK,3,DK,WTD|LAI,RISK,Hydrogeology,Anthropogenic,Target,1.0,0.000319095272887472,0.000319095272887472,positive,True,False,Hydrogeology_to_RISK
ssp1_2060,ssp1,2060,ssp1_2060_stable_path_005,DB->WTD->LAI->RISK,3,DB,WTD|LAI,RISK,Hydrogeology,Anthropogenic,Target,1.0,0.0003083163988389651,0.0003083163988389651,positive,True,False,Hydrogeology_to_RISK
ssp1_2060,ssp1,2060,ssp1_2060_stable_path_031,HDS->WTD->LAI->RISK,3,HDS,WTD|LAI,RISK,Hydrogeology,Anthropogenic,Target,1.0,-0.0002542631015873927,0.0002542631015873927,negative,True,False,Hydrogeology_to_RISK
