ADCODE99,NAME_EN_JX,n_points,n_points_all_classes,n_points_class_ge_min,summary_selection_mode,mean_score_H0,mean_score_H1,delta_mean,climate_increment_raw_score_mean,susceptibility_prob_delta_mean,change_rate,change_rate_pct,median_score_H0,median_score_H1,delta_median,H0_susceptibility_prob_mean,H1_susceptibility_prob_mean,H0_susceptibility_class_mean,H1_susceptibility_class_mean,susceptibility_class_delta_mean,H0_high_risk_share,H1_high_risk_share,high_risk_share_delta
150000,Inner Mongolia,1305,10652,1305,H0_class_ge_2,0.5771791289037453,0.3685589053890666,0.20862022351467874,0.20862022351467874,0.11198912700811653,0.2188351923582505,21.883519235825048,0.4823797835484753,0.31367086782719467,0.16870891572128066,0.5117509930705363,0.39976186606241976,2.6122605363984674,1.7019157088122605,0.9103448275862069,0.42298850574712643,0.20766283524904214,0.2153256704980843
320000,Jiangsu,395,890,395,H0_class_ge_2,0.7212237576284204,0.4908632218025091,0.23036053582591132,0.23036053582591132,0.11662360165095459,0.19886361281523357,19.886361281523357,0.6225043066856459,0.49760004691711224,0.1249042597685337,0.5864501806034818,0.46982657895252716,2.9949367088607595,2.1949367088607596,0.7999999999999998,0.6303797468354431,0.47848101265822784,0.15189873417721522
410000,Henan,360,1543,360,H0_class_ge_2,0.6018792392934178,0.4091948748173348,0.192684364476083,0.192684364476083,0.10337574855048998,0.1964494761324981,19.644947613249812,0.5274647222655562,0.37281022683538567,0.1546544954301705,0.5262205356086913,0.42284478705820133,2.727777777777778,1.9166666666666667,0.8111111111111111,0.4861111111111111,0.2611111111111111,0.22499999999999998
350000,Fujian,665,1563,665,H0_class_ge_2,0.6181066192985885,0.511590102903963,0.10651651639462545,0.10651651639462545,0.05810787487272423,0.108191677538493,10.8191677538493,0.546086113464959,0.46862697972874834,0.07745913373621072,0.5370826684155101,0.4789747935427859,2.7954887218045115,2.3533834586466167,0.4421052631578948,0.5218045112781955,0.3804511278195489,0.14135338345864662
130000,Hebei,921,1687,921,H0_class_ge_2,0.6740276194366696,0.5482214323045488,0.12580618713212077,0.12580618713212077,0.05959495275133764,0.10627128463417722,10.627128463417721,0.5682918909151891,0.5641921648658661,0.00409972604932296,0.5607813338898107,0.501186381138473,2.8512486427795873,2.466883821932682,0.38436482084690526,0.5483170466883822,0.5266015200868621,0.021715526601520097
430000,Hunan,1793,2154,1793,H0_class_ge_2,0.8098289500885886,0.6860753190401472,0.12375363104844139,0.12375363104844139,0.06398470465862793,0.09994615843276325,9.994615843276325,0.8057775298411185,0.7120229267340443,0.09375460310707417,0.6401917358501812,0.5762070311915533,3.4015616285554935,3.036252091466815,0.3653095370886783,0.8555493586168432,0.716675962074735,0.13887339654210817
360000,Jiangxi,1354,1697,1354,H0_class_ge_2,0.8243333402865678,0.720840237943628,0.10349310234293985,0.10349310234293985,0.051306462963439325,0.07961992519519166,7.961992519519166,0.8146886041027696,0.7504567347620787,0.0642318693406908,0.6443922527892274,0.5930857898257881,3.358936484490399,3.097488921713442,0.261447562776957,0.8161004431314623,0.7333825701624815,0.08271787296898081
210000,Liaoning,1183,1281,1183,H0_class_ge_2,0.7676677484309785,0.6868779564073292,0.08078979202364933,0.08078979202364933,0.04335168983077631,0.07012284853681562,7.012284853681562,0.7657061776688152,0.6806709245297331,0.08503525313908211,0.6182248829782774,0.5748731931475011,3.298393913778529,2.981403212172443,0.3169907016060862,0.8140321217244294,0.7328825021132713,0.08114961961115807
440000,Guangdong,1386,1747,1386,H0_class_ge_2,0.7668950143931769,0.685923019533072,0.08097199486010487,0.08097199486010487,0.037289697782093456,0.06086799073578282,6.086799073578282,0.716994723106414,0.6737616324250113,0.043233090681402686,0.6126323102065491,0.5753426124244556,3.1565656565656566,3.0115440115440117,0.14502164502164483,0.7438672438672439,0.7229437229437229,0.02092352092352101
610000,Shaanxi,1149,1977,1149,H0_class_ge_2,0.579109285482318,0.5269207538155238,0.05218853166679416,0.05218853166679416,0.029454145976878343,0.05705777924284184,5.705777924284184,0.5500564940258342,0.4778590812655432,0.07219741276029101,0.5162161298202559,0.48676198384337754,2.6562228024369015,2.4064403829416885,0.24978241949521296,0.5343777197563099,0.40295909486510006,0.1314186248912098
650000,Xinjiang,1857,15235,1857,H0_class_ge_2,0.4781950066049663,9.30773317499173,-8.829538168386764,-8.829538168386764,0.02485358997512943,0.05404810205449243,5.404810205449243,0.4383587110469058,0.4099416915749279,0.028417019471977945,0.4598420486638276,0.4349884586886982,2.3080236941303176,2.012924071082391,0.2950996230479266,0.2708669897684437,0.22294022617124395,0.047926763597199745
330000,Zhejiang,570,963,570,H0_class_ge_2,0.6250265731530759,0.5709517123449436,0.054074860808132286,0.054074860808132286,0.02736912427797089,0.05059542480893246,5.0595424808932465,0.5597384146810269,0.5747691825491019,-0.015030767868075001,0.5409406953558963,0.5135715710779254,2.807017543859649,2.610526315789474,0.19649122807017516,0.5280701754385965,0.5701754385964912,-0.04210526315789476
620000,Gansu,536,3828,536,H0_class_ge_2,0.4199615445786451,0.3891891624670097,0.03077238211163541,0.03077238211163541,0.01960878805884242,0.04610347507079346,4.610347507079346,0.3848427454131154,0.3561784994033966,0.02866424600971884,0.42532125894485084,0.4057124708860084,2.1063432835820897,1.8488805970149254,0.2574626865671643,0.07649253731343283,0.06716417910447761,0.009328358208955223
China,China,23920,90895,23891,provincewise_H0_class_ge_min_or_all_classes_fallback,0.6762561470524311,1.3165401869390174,-0.6402840398865863,-0.6402840398865863,0.024602821440699252,0.043426597430530234,4.342659743053023,0.6220036240129316,0.6153309847572281,0.006672639255703494,0.5665380871724183,0.541935265731719,2.9417642140468225,2.7566053511705686,0.18515886287625394,0.613670568561873,0.5951923076923077,0.018478260869565277
510000,Sichuan,189,4780,189,H0_class_ge_2,0.45580041147077033,0.4221868973470665,0.033613514123703836,0.033613514123703836,0.018607906343441172,0.04157911980100949,4.157911980100949,0.42559355837389995,0.36790543932081077,0.05768811905308918,0.4475300687579585,0.4289221624145173,2.2857142857142856,1.9576719576719577,0.3280423280423279,0.26455026455026454,0.21164021164021163,0.05291005291005291
460000,Hainan,5,377,5,H0_class_ge_2,0.5579615502993172,0.5272180098862819,0.030743540413035286,0.030743540413035286,0.017812792387452203,0.03515745696823855,3.515745696823855,0.5451953207578448,0.4995816552881607,0.04561366546968415,0.5066575891295091,0.4888447967420569,2.6,2.4,0.20000000000000018,0.6,0.4,0.19999999999999996
220000,Jilin,770,1759,770,H0_class_ge_2,0.5850661651185394,0.5674774400145681,0.017588725103971248,0.017588725103971248,0.01176820632398401,0.022741903361768328,2.274190336176833,0.5086997685666934,0.5069469215434412,0.0017528470232521798,0.5174679593339436,0.5056997530099596,2.648051948051948,2.4922077922077923,0.1558441558441559,0.461038961038961,0.44675324675324674,0.01428571428571429
450000,Guangxi,1552,2496,1552,H0_class_ge_2,0.8246022721403968,0.7837901649844875,0.04081210715590933,0.04081210715590933,0.014367064839226784,0.022292004176268688,2.2292004176268687,0.8277676062873061,0.8188857293904805,0.008881876896825514,0.6444940852165044,0.6301270203772776,3.3756443298969074,3.4027061855670104,-0.027061855670102997,0.8086340206185567,0.8640463917525774,-0.055412371134020644
340000,Anhui,757,1340,757,H0_class_ge_2,0.6414987972093521,0.60842208335407,0.0330767138552821,0.0330767138552821,0.01221196780391376,0.02227265506404646,2.2272655064046463,0.5700834959386529,0.6512461644792991,-0.08116266854064613,0.5482942095945659,0.5360822417906521,2.8256274768824308,2.7675033025099074,0.058124174372523374,0.5785997357992074,0.6961690885072656,-0.11756935270805813
640000,Ningxia,104,484,104,H0_class_ge_2,0.4928269492809862,0.47964280415033067,0.013184145130655522,0.013184145130655522,0.008014425838655082,0.0172080972854423,1.72080972854423,0.39592507586470366,0.3688015324436986,0.027123543421005036,0.46573573508531485,0.45772130924665977,2.4038461538461537,2.125,0.27884615384615374,0.25961538461538464,0.2980769230769231,-0.038461538461538436
420000,Hubei,1222,1810,1222,H0_class_ge_2,0.6712603969868026,0.6534907206595683,0.017769676327234363,0.017769676327234363,0.00836617800308792,0.014737103178025509,1.4737103178025508,0.6626165030866489,0.6728139642923048,-0.0101974612056559,0.5676948788390602,0.5593287008359723,3.0081833060556464,2.9263502454991817,0.08183306055646478,0.6702127659574468,0.6947626841243862,-0.02454991816693941
310000,Shanghai,29,29,0,all_classes_fallback,-0.07319838062795841,-0.0747707075995567,0.0015723269715982868,0.0015723269715982868,0.00015146751889763554,0.0007832674343089758,0.07832674343089757,-0.04955996765442805,-0.05784919101817465,0.0082892233637466,0.1933790583688254,0.19322759084992777,0.06896551724137931,0.1724137931034483,-0.10344827586206898,0.0,0.0,0.0
140000,Shanxi,1286,1459,1286,H0_class_ge_2,0.8355063864857009,0.8393814282476091,-0.0038750417619082267,-0.0038750417619082267,-0.005399409100081853,-0.008279176468333864,-0.8279176468333864,0.8502437115693893,0.8756095581794786,-0.025365846610089338,0.6521674131157218,0.6575668222158036,3.442457231726283,3.5225505443234835,-0.08009331259720032,0.8506998444790047,0.8942457231726283,-0.043545878693623585
630000,Qinghai,101,6855,101,H0_class_ge_2,0.4655359453722375,0.5290239595404291,-0.06348801416819161,-0.06348801416819161,-0.00991636501128118,-0.022031461376463352,-2.203146137646335,0.39046595294900477,0.4004653526433857,-0.009999399694380906,0.450100192712365,0.4600165577236462,2.267326732673267,2.267326732673267,0.0,0.19801980198019803,0.2079207920792079,-0.009900990099009882
540000,Tibet,46,11904,46,H0_class_ge_2,0.7792281274563961,1.0001100513281491,-0.22088192387175298,-0.22088192387175298,-0.0241015474789249,-0.039133557041011305,-3.9133557041011304,0.7494142409259955,0.7540553048447004,-0.004641063918704891,0.615879293918181,0.6399808413971059,3.130434782608696,3.130434782608696,0.0,0.6521739130434783,0.6521739130434783,0.0
500000,Chongqing,610,820,610,H0_class_ge_2,0.6812963218468048,0.7182272754217953,-0.036930953574990544,-0.036930953574990544,-0.024212784115658192,-0.04252290592419291,-4.252290592419291,0.6088898641012994,0.7008899206736755,-0.09200005657237609,0.5694056788786538,0.593618462994312,2.959016393442623,3.121311475409836,-0.16229508196721287,0.660655737704918,0.7770491803278688,-0.11639344262295082
520000,Guizhou,1246,1807,1246,H0_class_ge_2,0.7574804210764496,0.8190683789345211,-0.061587957858071474,-0.061587957858071474,-0.033019359345718535,-0.05374797274071206,-5.374797274071206,0.7546664592674899,0.8364007399143776,-0.0817342806468877,0.6143368328515136,0.6473561921972322,3.292134831460674,3.4847512038523276,-0.19261637239165363,0.8250401284109149,0.884430176565008,-0.0593900481540931
