ADCODE99,NAME_EN_JX,n_points,mean_prob_2020,mean_prob_current,delta_mean,change_rate,change_rate_pct,median_prob_2020,median_prob_current,delta_median
220000,Jilin,1757,0.5973505075773856,0.6254089828477172,0.028058475270331562,0.0469715433642561,4.69715433642561,0.6271334627065718,0.67354555161029,0.046412088903718174
150000,Inner Mongolia,10650,0.557251193483096,0.569296748221621,0.012045554738524977,0.02161602322147449,2.161602322147449,0.5163630605783429,0.5229215004687282,0.0065584398903852925
210000,Liaoning,1263,0.5759524754538403,0.5880145755430539,0.012062100089213601,0.02094287394061269,2.094287394061269,0.596945580990312,0.6192286893927021,0.022283108402390117
230000,Heilongjiang,4152,0.5495589560622323,0.5608476757468018,0.01128871968456957,0.02054141700365853,2.0541417003658533,0.4925856442373556,0.48658929448309785,-0.005996349754257779
110000,Beijing,91,0.6007947687960565,0.6127350353843145,0.011940266588257975,0.01987411876469113,1.9874118764691129,0.5740389713467313,0.5910590266902376,0.017020055343506257
640000,Ningxia,484,0.5549030414398622,0.565770689744216,0.010867648304353716,0.0195847697575316,1.95847697575316,0.5478318753759818,0.5575014504126864,0.009669575036704625
130000,Hebei,1667,0.6094082430729888,0.6206441808927208,0.011235937819731978,0.01843745624948209,1.843745624948209,0.6647103473409913,0.7155565170226941,0.050846169681702746
120000,Tianjin,87,0.5715781007979474,0.5801143411053816,0.008536240307434273,0.014934512528589388,1.4934512528589388,0.6100795165074671,0.6258374372645741,0.015757920757107025
620000,Gansu,3828,0.5199574824685087,0.5269838334740113,0.00702635100550264,0.013513318381620159,1.3513318381620159,0.5117283963178034,0.5165783415545715,0.004849945236768072
140000,Shanxi,1457,0.5316142870468861,0.5367055175214985,0.005091230474612463,0.009576925599374342,0.9576925599374342,0.5673749746816155,0.5813693107501268,0.013994336068511304
520000,Guizhou,1807,0.6141712483008023,0.6182775029912153,0.004106254690413036,0.006685846499284379,0.6685846499284379,0.6974696353037495,0.7171745564432466,0.019704921139497067
420000,Hubei,1808,0.7706695391811876,0.7757394336432026,0.005069894462015001,0.006578558259097156,0.6578558259097156,0.8967581211341809,0.9140957653392867,0.017337644205105862
500000,Chongqing,815,0.6126089318491758,0.6163332539657399,0.0037243221165641494,0.006079444688020117,0.6079444688020117,0.5792195357361283,0.5878136674229913,0.008594131686863071
330000,Zhejiang,946,0.6822923563159417,0.685473476937922,0.0031811206219803934,0.004662401084422154,0.4662401084422154,0.8037024841929996,0.8216819996751283,0.017979515482128727
340000,Anhui,1337,0.6932145055264363,0.696084227342965,0.0028697218165287808,0.004139731343834873,0.41397313438348726,0.8849305214546568,0.9024879081200475,0.01755738666539075
450000,Guangxi,2495,0.5952488320638996,0.5976991211987359,0.0024502891348363587,0.0041164114952405685,0.41164114952405684,0.6919999434085768,0.707480870554376,0.015480927145799184
100000,China,90396,0.5078125374466806,0.5091100920530213,0.001297554606340623,0.002555184267140832,0.2555184267140832,0.5,0.5,0.0
360000,Jiangxi,1697,0.4703986170394241,0.47126838123771686,0.0008697641982927662,0.0018489939527604336,0.18489939527604338,0.47981055022931385,0.4780216037591913,-0.0017889464701225655
320000,Jiangsu,881,0.6034124914518662,0.6039672212654935,0.0005547298136273637,0.00091932106392533,0.091932106392533,0.8396849173176599,0.8595230094780089,0.01983809216034893
310000,Shanghai,27,0.9948313848416803,0.9955580498933343,0.0007266650516539741,0.0007304404170658701,0.073044041706587,0.9965371520843918,0.9969773974728362,0.00044024538844444905
530000,Yunnan,4015,0.5411121766855761,0.5409107001087737,-0.00020147657680236186,-0.0003723379097407261,-0.03723379097407261,0.5422356296624189,0.5448768228182445,0.002641193155825561
410000,Henan,1539,0.554455709378315,0.5538560451375928,-0.0005996642407222197,-0.0010815367766608354,-0.10815367766608354,0.5334995006685881,0.5378464244906824,0.00434692382209434
630000,Qinghai,6854,0.4908000253430576,0.4901350937424398,-0.000664931600617813,-0.0013547912923456789,-0.1354791292345679,0.5,0.5,0.0
540000,Tibet,11904,0.4985282787244525,0.49762023311027687,-0.0009080456141756232,-0.0018214525693486688,-0.18214525693486688,0.5,0.5,0.0
440000,Guangdong,1730,0.38880792167598344,0.387424715450657,-0.0013832062253264499,-0.00355755669628346,-0.355755669628346,0.296986247907949,0.2853467017178002,-0.011639546190148786
370000,Shandong,1387,0.2920047215143034,0.28920853325849105,-0.0027961882558123485,-0.009575832340352693,-0.9575832340352693,0.06294434065293518,0.046238478522903345,-0.016705862130031834
510000,Sichuan,4777,0.41749087982040983,0.4111198943196635,-0.006370985500746329,-0.015260178865432718,-1.5260178865432719,0.48204040760276873,0.47866247854704586,-0.0033779290557228725
650000,Xinjiang,15235,0.483196346226841,0.47568001106732444,-0.007516335159516552,-0.015555447010743618,-1.5555447010743617,0.49859911126946027,0.4970244363501541,-0.0015746749193061849
430000,Hunan,2153,0.3198631346146382,0.31419745806101157,-0.005665676553626653,-0.01771281507777536,-1.771281507777536,0.14011399629507118,0.11876411937136715,-0.021349876923704034
610000,Shaanxi,1976,0.3679883544954392,0.3556915712412745,-0.012296783254164723,-0.03341622935602199,-3.341622935602199,0.2830657118090517,0.25636834726972224,-0.02669736453932947
460000,Hainan,377,0.19605982672439515,0.18643870265450688,-0.00962112406988827,-0.04907238892653343,-4.907238892653343,0.19414525690096984,0.18425174811433134,-0.0098935087866385
350000,Fujian,1200,0.0773416253146696,0.07012829148409404,-0.007213333830575555,-0.09326586816901794,-9.326586816901795,0.03594390413812938,0.0283178879887081,-0.00762601614942128
