ADCODE99,NAME_EN_JX,n_points,mean_prob_2020,mean_prob_current,delta_mean,change_rate,change_rate_pct,median_prob_2020,median_prob_current,delta_median
230000,Heilongjiang,4152,0.5495589560622323,0.5541740173635389,0.004615061301306622,0.008397754691098167,0.8397754691098167,0.4925856442373556,0.4894598731366214,-0.003125771100734198
370000,Shandong,1390,0.29168349970555013,0.2926317177058875,0.0009482180003373419,0.003250845527068048,0.3250845527068048,0.06284982058539297,0.06390939423459507,0.001059573649202103
520000,Guizhou,1807,0.6141712483008023,0.6155043513247785,0.0013331030239762676,0.0021705721778160388,0.21705721778160386,0.6974696353037495,0.7023208795144484,0.004851244210698935
640000,Ningxia,484,0.5549030414398622,0.555977363125523,0.0010743216856607951,0.0019360529776033405,0.19360529776033406,0.5478318753759818,0.548773573613672,0.0009416982376901917
420000,Hubei,1811,0.7706272239914118,0.7718720065997463,0.0012447826083344937,0.001615285016648161,0.1615285016648161,0.8971132404880392,0.9015006600546814,0.004387419566642237
120000,Tianjin,87,0.5715781007979474,0.5723735909590593,0.0007954901611119114,0.0013917435954970516,0.13917435954970517,0.6100795165074671,0.6112503325337386,0.0011708160262715595
110000,Beijing,99,0.5897717768186727,0.5904938109333154,0.0007220341146427778,0.0012242602020353537,0.12242602020353538,0.533256315309362,0.5335665682406564,0.0003102529312943858
620000,Gansu,3828,0.5199574824685087,0.5205516713110137,0.0005941888425049502,0.0011427642885030265,0.11427642885030265,0.5117283963178034,0.5122391844683714,0.0005107881505679313
500000,Chongqing,815,0.6126089318491758,0.6132221173232887,0.0006131854741129317,0.0010009411261145272,0.10009411261145272,0.5792195357361283,0.5805686962424568,0.001349160506328495
450000,Guangxi,2497,0.5954792349908827,0.5960697699027118,0.0005905349118290326,0.000991696900796338,0.09916969007963379,0.6922290053004946,0.6956772910272463,0.0034482857267517097
340000,Anhui,1343,0.6928864789306682,0.6934617138575666,0.0005752349268983714,0.0008302008256621367,0.08302008256621367,0.8841296027273046,0.8871921474101895,0.0030625446828849157
130000,Hebei,1674,0.6089936766514457,0.6094603365017958,0.00046665985035010404,0.0007662802886821998,0.07662802886821998,0.6635464759067475,0.6656403422369273,0.0020938663301797167
330000,Zhejiang,947,0.682624529016917,0.6831019276508822,0.0004773986339652314,0.0006993575731196738,0.06993575731196738,0.8037215303483848,0.8082156711201638,0.004494140771779009
150000,Inner Mongolia,10650,0.557251193483096,0.557632282477313,0.0003810889942169604,0.0006838729080775321,0.06838729080775321,0.5163630605783429,0.5150352264022454,-0.0013278341760974977
360000,Jiangxi,1700,0.47016654596273016,0.47044990940468945,0.0002833634419592834,0.0006026873761914687,0.06026873761914687,0.47812520285149973,0.47758075075644335,-0.0005444520950563803
140000,Shanxi,1457,0.5316142870468861,0.5319103667423352,0.00029607969544909185,0.0005569445792998015,0.055694457929980144,0.5673749746816155,0.5675602389730914,0.00018526429147591728
410000,Henan,1540,0.5546486801252434,0.5547429964005347,9.431627529132847e-05,0.00017004687592519146,0.017004687592519146,0.5340974058503419,0.5346240574888781,0.0005266516385361575
100000,China,90479,0.5078901187774263,0.5076607459903135,-0.00022937278711276932,-0.0004516189203777123,-0.045161892037771226,0.5,0.5,0.0
530000,Yunnan,4016,0.5410009140313081,0.540724631456812,-0.0002762825744960784,-0.0005106878146237101,-0.05106878146237101,0.5421838936861949,0.5428738048463098,0.0006899111601148533
320000,Jiangsu,889,0.6068002013727114,0.6064507043734295,-0.00034949699928188416,-0.0005759671774848582,-0.05759671774848582,0.8436083466615281,0.844290265627557,0.0006819189660289826
440000,Guangdong,1736,0.38983463013344105,0.3896030703501943,-0.00023155978324673754,-0.0005939949028321938,-0.05939949028321938,0.2978143904733397,0.2944117055987261,-0.003402684874613593
630000,Qinghai,6855,0.4907915830715513,0.49047354092775525,-0.000318042143796049,-0.0006480187410827753,-0.06480187410827754,0.5,0.5,0.0
210000,Liaoning,1291,0.5762815248881817,0.5756822977667215,-0.0005992271214602107,-0.001039816644436903,-0.1039816644436903,0.5970331587943873,0.5975239345787372,0.0004907757843498617
540000,Tibet,11904,0.4985282787244525,0.4979859545260328,-0.000542324198419708,-0.001087850422060937,-0.1087850422060937,0.5,0.5,0.0
310000,Shanghai,27,0.9948313848416803,0.9932896037546473,-0.0015417810870330673,-0.001549791362159759,-0.1549791362159759,0.9965371520843918,0.994939784272841,-0.0015973678115507317
220000,Jilin,1758,0.5972935541388942,0.5956539792034546,-0.0016395749354395361,-0.00274500691339835,-0.274500691339835,0.6270228927966623,0.6264697630919926,-0.000553129704669697
650000,Xinjiang,15235,0.483196346226841,0.48156828834472903,-0.0016280578821119551,-0.0033693505648895125,-0.3369350564889512,0.49859911126946027,0.49833577084471525,-0.00026334042474501773
610000,Shaanxi,1977,0.3679249420955251,0.36646472082812637,-0.0014602212673987536,-0.003968802058055725,-0.3968802058055725,0.28297012176002323,0.2777152776327508,-0.005254844127272451
