ADCODE99,NAME_EN_JX,n_points,mean_prob_2020,mean_prob_current,delta_mean,change_rate,change_rate_pct,median_prob_2020,median_prob_current,delta_median
220000,Jilin,1757,0.5973473482855702,0.6233824565929235,0.026035108307353227,0.043584538178793056,4.3584538178793055,0.6271334627065718,0.6701698343190909,0.043036371612519164
150000,Inner Mongolia,10650,0.557251193483096,0.5686374604047351,0.011386266921639021,0.02043291616922202,2.043291616922202,0.5163630605783429,0.5220330120299185,0.005669951451575561
230000,Heilongjiang,4152,0.5495589560622323,0.5604736043796277,0.010914648317395415,0.0198607414127183,1.9860741412718301,0.4925856442373556,0.48658152793065357,-0.006004116306702056
110000,Beijing,85,0.6005165045598013,0.6100328968818831,0.00951639232208179,0.015847012113443283,1.5847012113443284,0.5740389713467313,0.5878320018914415,0.01379303054471015
130000,Hebei,1652,0.6093415414098118,0.6186748756814959,0.009333334271684146,0.015317081861988177,1.5317081861988178,0.6660797947777162,0.7091225337672551,0.04304273898953892
210000,Liaoning,1268,0.5749626306700785,0.5835583651421459,0.008595734472067407,0.01495007503713708,1.495007503713708,0.5955152380102015,0.6124498972440133,0.016934659233811877
640000,Ningxia,484,0.5549030414398622,0.5619641334800263,0.00706109204016403,0.012724911404057022,1.2724911404057022,0.5478318753759818,0.553900985116244,0.006069109740262202
120000,Tianjin,86,0.5734522918266189,0.5801268240131038,0.006674532186484838,0.01163921093631771,1.163921093631771,0.618379098580754,0.6308312425098789,0.01245214392912486
620000,Gansu,3828,0.5199574824685087,0.5243448716565192,0.004387389188010515,0.00843797682683841,0.843797682683841,0.5117283963178034,0.5147647799012778,0.0030363835834743558
140000,Shanxi,1457,0.5316142870468861,0.5352135869946361,0.00359929994774999,0.006770510190281149,0.6770510190281149,0.5673749746816155,0.5773181799817717,0.009943205300156244
420000,Hubei,1811,0.7706272239914118,0.7743505988684024,0.0037233748769905928,0.004831616066852172,0.4831616066852172,0.8971132404880392,0.9099853715891956,0.01287213110115637
500000,Chongqing,815,0.6126089318491758,0.6146447334670233,0.0020358016178475546,0.0033231667251445965,0.3323166725144597,0.5792195357361283,0.5842233250528551,0.005003789316726848
100000,China,90414,0.5078232216671428,0.509356123215447,0.0015329015483042108,0.0030185731626683364,0.30185731626683365,0.5,0.5,0.0
330000,Zhejiang,947,0.682624529016917,0.6846542370950836,0.0020297080781666033,0.0029733887252626143,0.29733887252626146,0.8037215303483848,0.8153555885761481,0.011634058227763311
520000,Guizhou,1807,0.6141712483008023,0.6159336215718958,0.0017623732710935203,0.0028695144488925404,0.28695144488925406,0.6974696353037495,0.7076071769317677,0.010137541628018165
340000,Anhui,1343,0.6928864789306682,0.6948703220414072,0.0019838431107389587,0.0028631574883675372,0.2863157488367537,0.8841296027273046,0.8957907534957434,0.011661150768438877
450000,Guangxi,2497,0.5954792349908827,0.5966789778295869,0.0011997428387041653,0.0020147517632962205,0.20147517632962206,0.6922290053004946,0.7003418348589315,0.008112829558436951
360000,Jiangxi,1700,0.47016654596273016,0.47070822183702643,0.0005416758742962657,0.0011520936122477845,0.11520936122477844,0.47812520285149973,0.4769571049538306,-0.0011680978976691403
320000,Jiangsu,889,0.6068002013727114,0.6069345707287498,0.0001343693560383885,0.00022143920805302368,0.022143920805302367,0.8436083466615281,0.8549758413324752,0.01136749467094711
310000,Shanghai,27,0.9948313848416803,0.9950208038312702,0.00018941898958990677,0.00019040310999039433,0.019040310999039432,0.9965371520843918,0.9965276949991807,-9.45708521105093e-06
530000,Yunnan,4016,0.5410009140313081,0.5409322027523195,-6.871127898866458e-05,-0.0001270076948237618,-0.012700769482376181,0.5421838936861949,0.5431235063218087,0.0009396126356138179
540000,Tibet,11904,0.4985282787244525,0.49828024348705746,-0.00024803523739502786,-0.0004975349403040031,-0.0497534940304003,0.5,0.5,0.0
630000,Qinghai,6855,0.4907915830715513,0.4903673130666741,-0.0004242700048772141,-0.0008644606376946787,-0.08644606376946787,0.5,0.5,0.0
410000,Henan,1539,0.554455709378315,0.5539684964248438,-0.0004872129534712055,-0.0008787229443763765,-0.08787229443763765,0.5334995006685881,0.5363920946804098,0.0028925940118217364
440000,Guangdong,1733,0.3892382889188174,0.38880325625913015,-0.00043503265968725113,-0.0011176512487906475,-0.11176512487906475,0.29738655499634753,0.29223246128124586,-0.005154093715101671
370000,Shandong,1390,0.29168349970555013,0.2903211585236154,-0.0013623411819347342,-0.0046706144958833665,-0.4670614495883367,0.06284982058539297,0.051183602902819814,-0.011666217682573157
460000,Hainan,377,0.19605982672439515,0.19511003550190748,-0.0009497912224876726,-0.004844394888825498,-0.4844394888825498,0.19414525690096984,0.19276696927770254,-0.0013782876232673047
510000,Sichuan,4780,0.41745764923365325,0.41475171979003495,-0.0027059294436183046,-0.006481925648232119,-0.648192564823212,0.48202787771650546,0.4812389076144659,-0.0007889701020395434
430000,Hunan,2153,0.3198631346146382,0.3161319535126989,-0.003731181101939318,-0.011664930084658041,-1.166493008465804,0.14011399629507118,0.12680865160170499,-0.013305344693366195
650000,Xinjiang,15235,0.483196346226841,0.4769486273597383,-0.006247718867102681,-0.01292997953293635,-1.292997953293635,0.49859911126946027,0.49750553412944504,-0.0010935771400152339
610000,Shaanxi,1977,0.3679249420955251,0.3600545527810358,-0.007870389314489301,-0.02139129048893319,-2.139129048893319,0.28297012176002323,0.267118718931609,-0.01585140282841424
350000,Fujian,1200,0.0773416253146696,0.07276026166909558,-0.004581363645574016,-0.05923541982644443,-5.923541982644443,0.03594390413812938,0.03099159687913941,-0.004952307258989971
