ADCODE99,NAME_EN_JX,n_points,mean_prob_2020,mean_prob_current,delta_mean,change_rate,change_rate_pct,median_prob_2020,median_prob_current,delta_median
220000,Jilin,1757,0.5973473482855702,0.6409771307104933,0.0436297824249231,0.07303921671393321,7.30392167139332,0.6271334627065718,0.7031746286972267,0.07604116599065491
230000,Heilongjiang,4152,0.5495589560622323,0.5681257651897156,0.01856680912748332,0.03378492684482938,3.378492684482938,0.4925856442373556,0.48668261408977587,-0.0059030301475797575
210000,Liaoning,1268,0.5749626306700785,0.5904964068116056,0.015533776141527178,0.02701701869463004,2.701701869463004,0.5955152380102015,0.627367117365381,0.031851879355179524
150000,Inner Mongolia,10650,0.557251193483096,0.572289957356147,0.01503876387305092,0.026987405408773008,2.6987405408773006,0.5163630605783429,0.524321271043521,0.007958210465178084
110000,Beijing,85,0.6005165045598013,0.6162923086745813,0.015775804114779968,0.02627039222900986,2.627039222900986,0.5740389713467313,0.5965614718072235,0.0225225004604922
130000,Hebei,1652,0.6093415414098118,0.6243195701889511,0.01497802877913934,0.024580678915284867,2.458067891528487,0.6660797947777162,0.7334805976490889,0.06740080287137273
640000,Ningxia,484,0.5549030414398622,0.5676909398140613,0.012787898374199025,0.023045284345562408,2.3045284345562407,0.5478318753759818,0.5590504066088893,0.011218531232907503
120000,Tianjin,86,0.5734522918266189,0.5847624902262664,0.01131019839964742,0.019722997991029067,1.9722997991029068,0.618379098580754,0.6403325938575469,0.02195349527679291
620000,Gansu,3828,0.5199574824685087,0.5283651167422609,0.00840763427375224,0.016169849568924033,1.6169849568924033,0.5117283963178034,0.517416601607421,0.005688205289617554
140000,Shanxi,1457,0.5316142870468861,0.5379881619836894,0.006373874936803303,0.011989660722269405,1.1989660722269404,0.5673749746816155,0.5845749688084518,0.01719999412683637
420000,Hubei,1811,0.7706272239914118,0.7778681886526038,0.007240964661191951,0.009396196287600458,0.9396196287600458,0.8971132404880392,0.9223517464979155,0.025238506009876316
330000,Zhejiang,947,0.682624529016917,0.6875217993936287,0.0048972703767117265,0.0071741787300912555,0.7174178730091255,0.8037215303483848,0.8305081945658471,0.02678666421746234
500000,Chongqing,815,0.6126089318491758,0.6169947773797677,0.004385845530591959,0.007159290866610729,0.7159290866610729,0.5792195357361283,0.5899280168709502,0.010708481134821923
520000,Guizhou,1807,0.6141712483008023,0.6182329721698364,0.0040617238690341395,0.00661334095379996,0.661334095379996,0.6974696353037495,0.719213390936947,0.021743755633197526
340000,Anhui,1343,0.6928864789306682,0.6970729453805117,0.00418646644984344,0.006042066885623767,0.6042066885623767,0.8841296027273046,0.9093089235506004,0.02517932082329588
450000,Guangxi,2497,0.5954792349908827,0.5979241292473143,0.0024448942564315734,0.004105759047112712,0.4105759047112712,0.6922290053004946,0.7076174178955048,0.015388412595010226
100000,China,90414,0.5078232216671428,0.5098559409796947,0.0020327193125518894,0.004002808902433873,0.4002808902433873,0.5,0.5,0.0
360000,Jiangxi,1700,0.47016654596273016,0.47124479988039647,0.0010782539176663053,0.0022933446178277812,0.2293344617827781,0.47812520285149973,0.4755856507934154,-0.0025395520580843156
320000,Jiangsu,889,0.6068002013727114,0.6080252790271936,0.0012250776544822095,0.0020189143835332005,0.20189143835332005,0.8436083466615281,0.8708219747842035,0.02721362812267547
310000,Shanghai,27,0.9948313848416803,0.9960807028238676,0.0012493179821873035,0.0012558087744549019,0.12558087744549018,0.9965371520843918,0.9974219537935595,0.0008848017091677152
530000,Yunnan,4016,0.5410009140313081,0.5407486043242528,-0.0002523097070553648,-0.00046637575004312,-0.046637575004312,0.5421838936861949,0.5454104305958687,0.003226536909673783
630000,Qinghai,6855,0.4907915830715513,0.48997628170423096,-0.0008153013673203313,-0.0016611967186109435,-0.16611967186109436,0.5,0.5,0.0
410000,Henan,1539,0.554455709378315,0.5533931625817778,-0.001062546796537167,-0.001916378131859352,-0.1916378131859352,0.5334995006685881,0.5392085394323347,0.005709038763746621
540000,Tibet,11904,0.4985282787244525,0.4973402430212284,-0.0011880357032240663,-0.0023830858828385935,-0.23830858828385934,0.5,0.5,0.0
440000,Guangdong,1733,0.3892382889188174,0.38791576271347,-0.0013225262053473963,-0.003397728956781106,-0.33977289567811064,0.29738655499634753,0.2827870822642054,-0.014599472732142127
370000,Shandong,1390,0.29168349970555013,0.2879820021325579,-0.0037014975729922073,-0.012690116433493189,-1.2690116433493188,0.06284982058539297,0.040565830006464604,-0.022283990578928367
650000,Xinjiang,15235,0.483196346226841,0.47406312935719647,-0.009133216869644523,-0.018901667905735466,-1.8901667905735466,0.49859911126946027,0.49667716520274907,-0.0019219460667111998
510000,Sichuan,4780,0.41745764923365325,0.40941525214655705,-0.008042397087096198,-0.019265180795848408,-1.9265180795848407,0.48202787771650546,0.4776530391580259,-0.004374838558479532
430000,Hunan,2153,0.3198631346146382,0.3130099541499168,-0.006853180464721442,-0.021425352668346585,-2.1425352668346584,0.14011399629507118,0.11368565048094988,-0.026428345814121304
610000,Shaanxi,1977,0.3679249420955251,0.35236441425070697,-0.01556052784481815,-0.04229266914113732,-4.229266914113732,0.28297012176002323,0.24857741990827736,-0.034392701851745866
460000,Hainan,377,0.19605982672439515,0.18725443441894607,-0.008805392305449078,-0.044911762152207636,-4.491176215220763,0.19414525690096984,0.18505659712398134,-0.0090886597769885
350000,Fujian,1200,0.0773416253146696,0.06763772922707025,-0.009703896087599348,-0.12546796176209635,-12.546796176209634,0.03594390413812938,0.02587553903506444,-0.010068365103064941
