ADCODE99,NAME_EN_JX,n_points,mean_prob_2020,mean_prob_current,delta_mean,change_rate,change_rate_pct,median_prob_2020,median_prob_current,delta_median
220000,Jilin,1758,0.5972935541388942,0.6772758694040869,0.07998231526519273,0.13390788283409752,13.390788283409751,0.6270228927966623,0.7784687603508296,0.15144586755416722
210000,Liaoning,1273,0.5759141737993058,0.6041442900221956,0.028230116222889845,0.04901792230022014,4.901792230022014,0.5964390568572099,0.6548788841551679,0.05843982729795805
150000,Inner Mongolia,10650,0.557251193483096,0.5827644359385387,0.02551324245544262,0.04578409656868066,4.578409656868066,0.5163630605783429,0.5356699671390126,0.01930690656066969
230000,Heilongjiang,4152,0.5495589560622323,0.5743470121535655,0.024788056091333277,0.04510536279664646,4.510536279664646,0.4925856442373556,0.5127304829933635,0.02014483875600792
640000,Ningxia,484,0.5549030414398622,0.5793773781756172,0.024474336735754942,0.044105609283108166,4.410560928310817,0.5478318753759818,0.5694090659596177,0.02157719058363594
110000,Beijing,94,0.5968401350076973,0.6212487755034164,0.024408640495719114,0.0408964462408419,4.0896446240841895,0.5506275334895099,0.5755516725609908,0.024924139071480944
130000,Hebei,1670,0.6094925179491235,0.6332460343899923,0.02375351644086876,0.038972613676697423,3.8972613676697425,0.6640249359041028,0.7677547957325115,0.10372985982840865
620000,Gansu,3828,0.5199574824685087,0.5383861817478951,0.018428699279386396,0.0354427042609249,3.5442704260924898,0.5117283963178034,0.5283640136048675,0.016635617287064086
120000,Tianjin,87,0.5715781007979474,0.5901253423669834,0.018547241569036088,0.03244918156091591,3.244918156091591,0.6100795165074671,0.645352979722542,0.03527346321507496
140000,Shanxi,1457,0.5316142870468861,0.5417481336020401,0.010133846555154036,0.01906240445765197,1.906240445765197,0.5673749746816155,0.5933514738133898,0.025976499131774355
420000,Hubei,1811,0.7706272239914118,0.7821542704390577,0.011527046447645906,0.0149580057500984,1.49580057500984,0.8971132404880392,0.9376828599001577,0.04056961941211845
520000,Guizhou,1807,0.6141712483008023,0.6228305876834734,0.00865933938267116,0.014099226244518176,1.4099226244518177,0.6974696353037495,0.7410145438405782,0.043544908536828686
330000,Zhejiang,947,0.682624529016917,0.6912904063618281,0.0086658773449112,0.012694939863047962,1.2694939863047963,0.8037215303483848,0.8536594890643522,0.0499379587159674
500000,Chongqing,815,0.6126089318491758,0.619729443118922,0.007120511269746221,0.011623257349925956,1.1623257349925955,0.5792195357361283,0.5988705413863645,0.019651005650236253
340000,Anhui,1343,0.6928864789306682,0.6998597863300272,0.0069733073993589745,0.010064141257484026,1.0064141257484025,0.8841296027273046,0.9290180971076549,0.04488849438035036
450000,Guangxi,2497,0.5954792349908827,0.6002102998692904,0.004731064878407687,0.00794497037076385,0.794497037076385,0.6922290053004946,0.7220829923409544,0.02985398704045983
100000,China,90450,0.5078886202253711,0.5109450516305778,0.0030564314052067276,0.0060179166917551,0.60179166917551,0.5,0.5,0.0
320000,Jiangsu,889,0.6068002013727114,0.6096496190762194,0.002849417703507995,0.004695808763843527,0.4695808763843527,0.8436083466615281,0.8928847524778145,0.04927640581628645
360000,Jiangxi,1700,0.47016654596273016,0.47232371843196225,0.0021571724692320826,0.004588102849416854,0.4588102849416854,0.47812520285149973,0.47321196589463077,-0.0049132369568689604
310000,Shanghai,27,0.9948313848416803,0.9969936259574695,0.0021622411157892207,0.0021734749714730044,0.21734749714730045,0.9965371520843918,0.9975273768433653,0.0009902247589735902
530000,Yunnan,4016,0.5410009140313081,0.5409573006625888,-4.3613368719275236e-05,-8.06160721509452e-05,-0.00806160721509452,0.5421838936861949,0.550577787296483,0.008393893610288083
630000,Qinghai,6855,0.4907915830715513,0.489278246790329,-0.0015133362812222995,-0.003083460135463802,-0.3083460135463802,0.5,0.5,0.0
410000,Henan,1540,0.5546486801252434,0.5525635779520675,-0.0020851021731759234,-0.0037593205354876052,-0.3759320535487605,0.5340974058503419,0.5433586276942698,0.009261221843927858
540000,Tibet,11904,0.4985282787244525,0.4954644297475337,-0.0030638489769188038,-0.00614578772694309,-0.6145787726943089,0.5,0.5,0.0
440000,Guangdong,1734,0.3902056567310584,0.3874748196494362,-0.002730837081622195,-0.006998455902714837,-0.6998455902714836,0.299567953042558,0.2689355308619564,-0.030632422180601637
370000,Shandong,1390,0.29168349970555013,0.2847146718724266,-0.006968827833123525,-0.023891745128395835,-2.3891745128395834,0.06284982058539297,0.02787434758948537,-0.0349754729959076
650000,Xinjiang,15235,0.483196346226841,0.467181841657849,-0.016014504568992005,-0.033142851128832515,-3.3142851128832516,0.49859911126946027,0.49292960436199734,-0.005669506907462929
430000,Hunan,2153,0.3198631346146382,0.3083086846715447,-0.011554449943093514,-0.036123106081024245,-3.6123106081024243,0.14011399629507118,0.09465095662914644,-0.04546303966592474
510000,Sichuan,4780,0.41745764923365325,0.4007857239926888,-0.016671925240964447,-0.03993680621631892,-3.993680621631892,0.48202787771650546,0.4697355630930661,-0.012292314623439382
610000,Shaanxi,1977,0.3679249420955251,0.3419303893260514,-0.02599455276947371,-0.07065178191350967,-7.065178191350967,0.28297012176002323,0.2248458380376811,-0.05812428372234213
460000,Hainan,377,0.19605982672439515,0.17471069551638133,-0.021349131208013822,-0.10889090113307447,-10.889090113307446,0.19414525690096984,0.17257305823750618,-0.02157219866346366
350000,Fujian,1200,0.0773416253146696,0.06001974087593679,-0.017321884438732803,-0.22396587049027677,-22.396587049027676,0.03594390413812938,0.018524657655601556,-0.017419246482527826
