ADCODE99,NAME_EN_JX,n_points,mean_prob_2020,mean_prob_current,delta_mean,change_rate,change_rate_pct,median_prob_2020,median_prob_current,delta_median
220000,Jilin,1748,0.5975463915013804,0.6168746511604988,0.01932825965911833,0.03234604029748153,3.2346040297481533,0.6270228927966623,0.6602969513357702,0.03327405853910781
230000,Heilongjiang,4142,0.5494684167569902,0.5610373200235378,0.011568903266547581,0.021054719277275737,2.1054719277275735,0.4925856442373556,0.4874287887933468,-0.0051568554440088454
150000,Inner Mongolia,10640,0.5571050599079378,0.5644913026501402,0.0073862427422024535,0.013258258224082614,1.3258258224082613,0.5163479151560961,0.5198789950364386,0.0035310798803425136
210000,Liaoning,1256,0.5800166609618923,0.58602094440057,0.006004283438677649,0.010351915458290837,1.0351915458290837,0.599820759470705,0.6112173755096235,0.011396616038918506
130000,Hebei,1658,0.6101029376621716,0.616031535962978,0.005928598300806387,0.009717373798467419,0.9717373798467419,0.6657382484661921,0.692908841335822,0.02717059286962986
110000,Beijing,98,0.5875108165265339,0.59222450531005,0.004713688783516079,0.008023152341916404,0.8023152341916404,0.5304535394689077,0.5332622940335383,0.002808754564630589
120000,Tianjin,84,0.5714173767914706,0.575416183818069,0.003998807026598383,0.006998049392638058,0.6998049392638057,0.6093396775340328,0.6153875718432056,0.006047894309172741
640000,Ningxia,481,0.5548928219096491,0.5584724601922202,0.0035796382825711293,0.006451044492253293,0.6451044492253293,0.5477295867548236,0.5506844530828763,0.002954866328052641
620000,Gansu,3826,0.5198899005295918,0.5228340063363998,0.0029441058068079284,0.005662940949244986,0.5662940949244987,0.5117192763144207,0.5138339492782329,0.002114672963812181
520000,Guizhou,1805,0.6141949754865521,0.6164178781021056,0.002222902615553468,0.0036192132861271493,0.3619213286127149,0.6974696353037495,0.7061276774686591,0.008658042164909618
140000,Shanxi,1456,0.5313891498581979,0.5330644369779871,0.0016752871197892594,0.00315265586479572,0.31526558647957204,0.5673393188127964,0.5725890236971716,0.00524970488437515
420000,Hubei,1801,0.7708370954008547,0.7729979231699693,0.002160827769114637,0.002803222343614577,0.2803222343614577,0.8971132404880392,0.9051317166576389,0.00801847616959972
500000,Chongqing,812,0.612334908773332,0.6139638430503982,0.0016289342770662296,0.0026602015559253575,0.2660201555925357,0.5786427873174852,0.5824579878848799,0.0038152005673947054
100000,China,90153,0.5075782165464501,0.508878652397468,0.0013004358510179115,0.00256204030950352,0.256204030950352,0.5,0.5,0.0
330000,Zhejiang,921,0.6762087371063308,0.677681644533916,0.0014729074275852128,0.002178184555686397,0.2178184555686397,0.7948078341014947,0.804087142042529,0.009279307941034265
340000,Anhui,1325,0.6924278291224475,0.6936871751475611,0.0012593460251135724,0.001818739761961347,0.1818739761961347,0.8849305214546568,0.8920325574444488,0.007102035989791977
450000,Guangxi,2492,0.5950698779034331,0.5960865186298755,0.0010166407264423638,0.001708439234101751,0.1708439234101751,0.6918437556710779,0.6979461151525345,0.006102359481456543
360000,Jiangxi,1694,0.47069587444005045,0.47109967513814033,0.0004038006980898734,0.0008578802577571835,0.08578802577571835,0.48143589740628256,0.4806494999374551,-0.0007863974688274711
320000,Jiangsu,838,0.5925240222028249,0.5926785390513712,0.00015451684854639325,0.0002607773571305116,0.026077735713051158,0.8150539092905065,0.8225537190806238,0.007499809790117329
310000,Shanghai,25,0.9949125396825612,0.9946915052369945,-0.000221034445566759,-0.00022216469966021606,-0.022216469966021606,0.9965371520843918,0.996130462566323,-0.0004066895180687702
410000,Henan,1524,0.5538922464611115,0.5537309869197481,-0.00016125954136336773,-0.0002911388314129248,-0.02911388314129248,0.5332810634755852,0.5345233944296865,0.0012423309541013117
630000,Qinghai,6854,0.4908000253430576,0.49053935299460905,-0.00026067234844856513,-0.0005311172269527927,-0.05311172269527927,0.5,0.5,0.0
540000,Tibet,11902,0.4985283272683312,0.4980218148405425,-0.0005065124277887079,-0.0010160153397182569,-0.10160153397182568,0.5,0.5,0.0
530000,Yunnan,4008,0.5412209937523244,0.5406365350685286,-0.0005844586837957522,-0.001079889159035864,-0.1079889159035864,0.5422465915791459,0.5431599442180219,0.0009133526388760416
440000,Guangdong,1728,0.3888958409250559,0.3883576452535156,-0.0005381956715402869,-0.0013839069871770693,-0.13839069871770693,0.29519678292329193,0.2909294144106418,-0.004267368512650138
370000,Shandong,1341,0.29033480309509835,0.2894913193019761,-0.0008434837931222683,-0.0029052107571340235,-0.29052107571340235,0.06275530051785076,0.05752896934838107,-0.005226331169469689
650000,Xinjiang,15233,0.48316837399069457,0.4804058584201571,-0.0027625155705374715,-0.005717500811819847,-0.5717500811819847,0.49859911126946027,0.498033817023062,-0.0005652942463982846
430000,Hunan,2148,0.31923735113226426,0.316788215983572,-0.002449135148692272,-0.007671831444552874,-0.7671831444552875,0.13989365573514828,0.13085725188986486,-0.009036403845283425
510000,Sichuan,4770,0.41734370041426044,0.4137271902376048,-0.0036165101766556518,-0.008665543946310581,-0.8665543946310581,0.4820659361098522,0.4800480564098515,-0.0020178797000007243
460000,Hainan,376,0.1960459181148359,0.19430303596063234,-0.0017428821542035677,-0.008890173133738273,-0.8890173133738274,0.19414438681663382,0.1921297579760703,-0.002014628840563526
610000,Shaanxi,1971,0.36799050978227477,0.36289121889587006,-0.005099290886404706,-0.013857126069424323,-1.3857126069424324,0.28297012176002323,0.2713217889745729,-0.011648332785450355
350000,Fujian,1196,0.07743068906670858,0.07368528563377072,-0.0037454034329378605,-0.048371046132769095,-4.837104613276909,0.03594390413812938,0.03188977473837619,-0.004054129399753192
