ADCODE99,NAME_EN_JX,n_points,mean_prob_2020,mean_prob_current,delta_mean,change_rate,change_rate_pct,median_prob_2020,median_prob_current,delta_median
220000,Jilin,1748,0.5975463915013804,0.6626244002038185,0.06507800870243807,0.10890871341206607,10.890871341206607,0.6270228927966623,0.7436425915595082,0.11661969876284584
230000,Heilongjiang,4142,0.5494684167569902,0.5730865599644108,0.023618143207420617,0.04298362287466298,4.298362287466298,0.4925856442373556,0.4971613614748133,0.004575717237457699
210000,Liaoning,1256,0.5800166609618923,0.6022429948141026,0.02222633385221029,0.038320164485189816,3.8320164485189814,0.599820759470705,0.6428906557493423,0.04306989627863733
150000,Inner Mongolia,10640,0.5571050599079378,0.577491726161354,0.02038666625341623,0.036593934825839045,3.6593934825839045,0.5163479151560961,0.5297674298517563,0.013419514695660162
130000,Hebei,1658,0.6101029376621716,0.6292496543510534,0.019146716688881793,0.03138276429588966,3.138276429588966,0.6657382484661921,0.7490665465503739,0.08332829808418174
640000,Ningxia,481,0.5548928219096491,0.5714571908514635,0.016564368941814456,0.029851474533061386,2.9851474533061384,0.5477295867548236,0.5621344673417705,0.014404880586946889
110000,Beijing,98,0.5875108165265339,0.6039284048533766,0.016417588326842703,0.027944316708765193,2.794431670876519,0.5304535394689077,0.5412213843377701,0.010767844868862397
120000,Tianjin,84,0.5714173767914706,0.5852205302015996,0.013803153410128943,0.02415599169845718,2.4155991698457178,0.6093396775340328,0.6345343914080648,0.025194713874031938
620000,Gansu,3826,0.5198899005295918,0.5317110140412383,0.011821113511646497,0.022737724852136546,2.2737724852136547,0.5117192763144207,0.5210132409070507,0.009293964592629989
140000,Shanxi,1456,0.5313891498581979,0.5386583517643406,0.007269201906142775,0.013679620496734973,1.3679620496734972,0.5673393188127964,0.5862798526295627,0.018940533816766303
420000,Hubei,1801,0.7708370954008547,0.779132213385125,0.008295117984270295,0.010761181621593632,1.0761181621593632,0.8971132404880392,0.9259833108436896,0.028870070355650368
520000,Guizhou,1805,0.6141949754865521,0.6204921866446481,0.0062972111580960055,0.010252788462014835,1.0252788462014835,0.6974696353037495,0.7272994188006291,0.02982978349687959
330000,Zhejiang,921,0.6762087371063308,0.6822788211715407,0.006070084065209924,0.008976642465735298,0.8976642465735297,0.7948078341014947,0.8277102672499932,0.0329024331484985
500000,Chongqing,812,0.612334908773332,0.6173287692248516,0.004993860451519616,0.008155439743789282,0.8155439743789282,0.5786427873174852,0.5915597151182579,0.012916927800772693
340000,Anhui,1325,0.6924278291224475,0.6974615931230383,0.005033764000590857,0.007269730921950996,0.7269730921950995,0.8849305214546568,0.9164172342127747,0.031486712758117874
100000,China,90153,0.5075782165464501,0.5106878615710109,0.003109645024560792,0.006126435144752156,0.6126435144752156,0.5,0.5,0.0
450000,Guangxi,2492,0.5950698779034331,0.5984152653300618,0.00334538742662871,0.0056218396374141345,0.5621839637414134,0.6918437556710779,0.7121405361865615,0.02029678051548356
360000,Jiangxi,1694,0.47069587444005045,0.47209666629091723,0.0014007918508667783,0.002976001972681807,0.2976001972681807,0.48143589740628256,0.47833908931440117,-0.003096808091881398
320000,Jiangsu,838,0.5925240222028249,0.5940194278174522,0.0014954056146273542,0.002523789008701941,0.2523789008701941,0.8150539092905065,0.8515392971612378,0.0364853878707313
310000,Shanghai,25,0.9949125396825612,0.9965110853473778,0.001598545664816542,0.0016067197879791294,0.16067197879791295,0.9965371520843918,0.9975273768433653,0.0009902247589735902
530000,Yunnan,4008,0.5412209937523244,0.5408901269191614,-0.0003308668331629683,-0.0006113340705227352,-0.06113340705227352,0.5422465915791459,0.5475192384957552,0.005272646916609336
630000,Qinghai,6854,0.4908000253430576,0.48991760199243595,-0.0008824233506216639,-0.0017979284944104697,-0.17979284944104695,0.5,0.5,0.0
410000,Henan,1524,0.5538922464611115,0.5526433827230652,-0.0012488637380462242,-0.0022547052175317032,-0.2254705217531703,0.5332810634755852,0.5395184129035919,0.006237349428006689
540000,Tibet,11902,0.4985283272683312,0.49676223534820163,-0.0017660919201295533,-0.0035426109681806713,-0.3542610968180671,0.5,0.5,0.0
440000,Guangdong,1728,0.3888958409250559,0.38691232898316585,-0.0019835119418900593,-0.005100368101576848,-0.5100368101576848,0.29519678292329193,0.2770871726337787,-0.018109610289513245
370000,Shandong,1341,0.29033480309509835,0.28548241730269863,-0.004852385792399716,-0.01671306967222366,-1.671306967222366,0.06275530051785076,0.037474080449290674,-0.025281220068560088
650000,Xinjiang,15233,0.48316837399069457,0.4725572835689324,-0.01061109042176217,-0.021961475528956147,-2.196147552895615,0.49859911126946027,0.495728479014798,-0.0028706322546622753
430000,Hunan,2148,0.31923735113226426,0.31116775150930837,-0.008069599622955892,-0.025277742702521516,-2.5277742702521517,0.13989365573514828,0.1085654560327231,-0.031328199702425175
510000,Sichuan,4770,0.41734370041426044,0.40615615437245506,-0.011187546041805385,-0.026806553041774657,-2.6806553041774657,0.4820659361098522,0.4750901876598456,-0.006975748450006591
610000,Shaanxi,1971,0.36799050978227477,0.34993566017410216,-0.018054849608172607,-0.04906335660355735,-4.906335660355735,0.28297012176002323,0.24346667790213355,-0.039503443857889675
460000,Hainan,376,0.1960459181148359,0.18116924367249607,-0.014876674442339838,-0.07588362249718289,-7.588362249718289,0.19414438681663382,0.17889097793716605,-0.015253408879467772
350000,Fujian,1196,0.07743068906670858,0.06469047728604795,-0.012740211780660635,-0.1645369805463646,-16.453698054636458,0.03594390413812938,0.02290089457218013,-0.01304300956594925
