ADCODE99,NAME_EN_JX,n_points,mean_prob_2020,mean_prob_current,delta_mean,change_rate,change_rate_pct,median_prob_2020,median_prob_current,delta_median
220000,Jilin,1758,0.5972935541388942,0.6176523958024864,0.020358841663592253,0.0340851521375334,3.4085152137533403,0.6270228927966623,0.6618162486197204,0.03479335582305809
230000,Heilongjiang,4152,0.5495589560622323,0.559616634399135,0.010057678336902742,0.018301363713493564,1.8301363713493564,0.4925856442373556,0.4865525235252937,-0.006033120712061912
210000,Liaoning,1291,0.5762815248881817,0.5857482376977325,0.009466712809550804,0.016427236343187764,1.6427236343187763,0.5970331587943873,0.6126079741181185,0.015574815323731173
150000,Inner Mongolia,10650,0.557251193483096,0.5656373520690456,0.008386158585949599,0.015049153207787592,1.5049153207787591,0.5163630605783429,0.5202973364448062,0.003934275866463333
130000,Hebei,1674,0.6089936766514457,0.6166648253920807,0.007671148740635014,0.012596434141672634,1.2596434141672634,0.6635464759067475,0.6979874687019769,0.034440992795229386
640000,Ningxia,484,0.5549030414398622,0.5618447196932514,0.006941678253389205,0.01250971383284716,1.250971383284716,0.5478318753759818,0.5538235709316268,0.005991695555645049
110000,Beijing,99,0.5897717768186727,0.5967259351555316,0.006954158336858973,0.01179127013227195,1.179127013227195,0.533256315309362,0.5373120807515106,0.0040557654421485845
120000,Tianjin,87,0.5715781007979474,0.5771695712345943,0.005591470436646984,0.009782513411274948,0.9782513411274948,0.6100795165074671,0.6211312685128155,0.01105175200534847
620000,Gansu,3828,0.5199574824685087,0.5245071031529982,0.004549620684489497,0.008749985985181096,0.8749985985181097,0.5117283963178034,0.5147575776324251,0.0030291813146217095
140000,Shanxi,1457,0.5316142870468861,0.535158280531484,0.003543993484597885,0.006666475245209728,0.6666475245209729,0.5673749746816155,0.576433999260077,0.009059024578461528
420000,Hubei,1811,0.7706272239914118,0.7752184869317574,0.0045912629403456195,0.005957826037556112,0.5957826037556112,0.8971132404880392,0.9133307122748561,0.016217471786816873
520000,Guizhou,1807,0.6141712483008023,0.6177637961623215,0.003592547861519191,0.005849423709524857,0.5849423709524857,0.6974696353037495,0.7160256423062149,0.018556007002465402
500000,Chongqing,815,0.6126089318491758,0.615993149471151,0.0033842176219752718,0.005524270780316448,0.5524270780316448,0.5792195357361283,0.5873015006420845,0.008081964905956251
330000,Zhejiang,947,0.682624529016917,0.6858226185636308,0.003198089546713856,0.0046849906658343946,0.4684990665834394,0.8037215303483848,0.8222839217216085,0.018562391373223686
340000,Anhui,1343,0.6928864789306682,0.6957200013950855,0.0028335224644172596,0.004089446901590915,0.40894469015909146,0.8841296027273046,0.9004151251092788,0.016285522381974227
450000,Guangxi,2497,0.5954792349908827,0.5974446011634211,0.0019653661725383964,0.0033004780973907304,0.33004780973907305,0.6922290053004946,0.7059388234179819,0.013709818117487282
100000,China,90479,0.5078901187774263,0.5088954492684556,0.0010053304910293548,0.001979425182457473,0.19794251824574732,0.5,0.5,0.0
360000,Jiangxi,1700,0.47016654596273016,0.470978060691378,0.0008115147286478219,0.0017260154632783044,0.17260154632783045,0.47812520285149973,0.4763166223806277,-0.0018085804708720121
320000,Jiangsu,889,0.6068002013727114,0.6076269123159158,0.0008267109432044117,0.001362410462841336,0.1362410462841336,0.8436083466615281,0.8595628609288585,0.01595451426733041
310000,Shanghai,27,0.9948313848416803,0.9955923366662909,0.0007609518246105562,0.0007649053258725405,0.07649053258725405,0.9965371520843918,0.9970109111463769,0.00047375906198510176
530000,Yunnan,4016,0.5410009140313081,0.5408186015321245,-0.00018231249918365666,-0.00033699111120745,-0.033699111120745,0.5421838936861949,0.5444770550873267,0.0022931614011317825
410000,Henan,1540,0.5546486801252434,0.5544487094485403,-0.00019997067670307622,-0.00036053574788625026,-0.036053574788625024,0.5340974058503419,0.53712171800404,0.0030243121536980277
630000,Qinghai,6855,0.4907915830715513,0.49047883136623055,-0.00031275170532074625,-0.0006372393417251228,-0.06372393417251228,0.5,0.5,0.0
540000,Tibet,11904,0.4985282787244525,0.49786751672837015,-0.0006607619960823374,-0.0013254253054069077,-0.13254253054069076,0.5,0.5,0.0
440000,Guangdong,1736,0.38983463013344105,0.38854890308345147,-0.0012857270499895823,-0.0032981345180890568,-0.3298134518089057,0.2978143904733397,0.28685655738375926,-0.010957833089580427
370000,Shandong,1390,0.29168349970555013,0.28898147655558093,-0.0027020231499692016,-0.009263544741806962,-0.9263544741806962,0.06284982058539297,0.04888801559217183,-0.013961804993221139
650000,Xinjiang,15235,0.483196346226841,0.4783436882063498,-0.004852658020491174,-0.01004282846586975,-1.0042828465869749,0.49859911126946027,0.49771062061547283,-0.0008884906539874393
510000,Sichuan,4780,0.41745764923365325,0.4119560694292779,-0.005501579804375323,-0.013178773498281402,-1.3178773498281402,0.48202787771650546,0.4794715804303088,-0.0025562972861966626
430000,Hunan,2153,0.3198631346146382,0.31427558511100645,-0.005587549503631772,-0.017468563579117954,-1.7468563579117955,0.14011399629507118,0.12001030498617064,-0.020103691308900537
610000,Shaanxi,1977,0.3679249420955251,0.35882355810916977,-0.00910138398635535,-0.024737067116238992,-2.4737067116238993,0.28297012176002323,0.2623062991398287,-0.020663822620194505
460000,Hainan,377,0.19605982672439515,0.1879182038761197,-0.008141622848275437,-0.04152621668752296,-4.152621668752296,0.19414525690096984,0.1859540553077636,-0.008191201593206243
350000,Fujian,1200,0.0773416253146696,0.06970668291643148,-0.007634942398238115,-0.0987171185913774,-9.87171185913774,0.03594390413812938,0.028157416830728837,-0.007786487307400544
