ADCODE99,NAME_EN_JX,n_points,mean_prob_2020,mean_prob_current,delta_mean,change_rate,change_rate_pct,median_prob_2020,median_prob_current,delta_median
220000,Jilin,1757,0.5973473482855702,0.6601186764487647,0.06277132816319442,0.10508346332054982,10.508346332054982,0.6271334627065718,0.7403800896356801,0.11324662692910836
230000,Heilongjiang,4152,0.5495589560622323,0.5724281836184649,0.022869227556232663,0.041613783751425104,4.16137837514251,0.4925856442373556,0.49998254913141177,0.007396904894056144
210000,Liaoning,1268,0.5749626306700785,0.5977004467173402,0.022737816047261772,0.03954659804718517,3.9546598047185166,0.5955152380102015,0.6406086429556043,0.045093404945402815
110000,Beijing,85,0.6005165045598013,0.6213208290854982,0.020804324525696916,0.034644051192143636,3.4644051192143634,0.5740389713467313,0.604191711269163,0.030152739922431726
150000,Inner Mongolia,10650,0.557251193483096,0.5762444029230639,0.01899320943996785,0.034083748338430433,3.4083748338430433,0.5163630605783429,0.5294109480707164,0.013047887492373511
640000,Ningxia,484,0.5549030414398622,0.5727498410119628,0.017846799572100558,0.03216201433279531,3.216201433279531,0.5478318753759818,0.5634614910506268,0.015629615674645048
130000,Hebei,1652,0.6093415414098118,0.6283102685324403,0.018968727122628537,0.031129876815457667,3.112987681545767,0.6660797947777162,0.7523783921517497,0.08629859737403356
620000,Gansu,3828,0.5199574824685087,0.5336980057740087,0.013740523305500019,0.026426244008003513,2.642624400800351,0.5117283963178034,0.5239809616057534,0.012252565287949935
120000,Tianjin,86,0.5734522918266189,0.5885225726292991,0.015070280802680136,0.026279920784127893,2.6279920784127895,0.618379098580754,0.6489752774106825,0.03059617882992849
140000,Shanxi,1457,0.5316142870468861,0.5402708032693031,0.008656516222417032,0.016283452934464804,1.6283452934464804,0.5673749746816155,0.5897698437990403,0.02239486911742483
420000,Hubei,1811,0.7706272239914118,0.7803930806000855,0.009765856608673684,0.012672607850644165,1.2672607850644164,0.8971132404880392,0.9311825337449385,0.034069293256899336
520000,Guizhou,1807,0.6141712483008023,0.6211216397947374,0.006950391493935171,0.011316699557598115,1.1316699557598116,0.6974696353037495,0.7321357821184786,0.034666146814729126
500000,Chongqing,815,0.6126089318491758,0.6189065115792131,0.006297579730037306,0.010279934559602159,1.027993455960216,0.5792195357361283,0.5950644989257142,0.015844963189585948
330000,Zhejiang,947,0.682624529016917,0.6895024508031993,0.006877921786282326,0.010075702665105777,1.0075702665105777,0.8037215303483848,0.8426059367314978,0.03888440638311297
340000,Anhui,1343,0.6928864789306682,0.6987319656231786,0.005845486692510393,0.008436427712562285,0.8436427712562286,0.8841296027273046,0.9213398204558984,0.037210217728593786
450000,Guangxi,2497,0.5954792349908827,0.5993562064484668,0.003876971457584033,0.006510674478251778,0.6510674478251778,0.6922290053004946,0.7171282977344725,0.024899292433977926
100000,China,90414,0.5078232216671428,0.5099985776134923,0.002175355946349544,0.004283687420216873,0.4283687420216873,0.5,0.5,0.0
360000,Jiangxi,1700,0.47016654596273016,0.4717618559083229,0.00159530994559276,0.003393074133605455,0.3393074133605455,0.47812520285149973,0.4743290634324757,-0.003796139419024014
320000,Jiangsu,889,0.6068002013727114,0.6087257467883579,0.0019255454156464902,0.0031732774829185883,0.31732774829185884,0.8436083466615281,0.8846500300576177,0.0410416833960896
310000,Shanghai,27,0.9948313848416803,0.9966110705808687,0.001779685739188408,0.001788932040449881,0.1788932040449881,0.9965371520843918,0.9975273768433653,0.0009902247589735902
530000,Yunnan,4016,0.5410009140313081,0.5408387957454815,-0.0001621182858265735,-0.00029966360799381494,-0.029966360799381496,0.5421838936861949,0.5491071333146833,0.006923239628488398
630000,Qinghai,6855,0.4907915830715513,0.48950348119849413,-0.001288101873057168,-0.00262453945317432,-0.262453945317432,0.5,0.5,0.0
410000,Henan,1539,0.554455709378315,0.5527285385872692,-0.0017271707910457845,-0.0031150744087068373,-0.3115074408706837,0.5334995006685881,0.5414498887279524,0.007950388059364322
540000,Tibet,11904,0.4985282787244525,0.4960820928431119,-0.0024461858813406012,-0.004906814689829585,-0.4906814689829585,0.5,0.5,0.0
440000,Guangdong,1733,0.3892382889188174,0.38690926661768754,-0.002329022301129857,-0.005983538535222614,-0.5983538535222613,0.29738655499634753,0.27388786679043764,-0.02349868820590989
370000,Shandong,1390,0.29168349970555013,0.2858565769328221,-0.005826922772728005,-0.019976868004567248,-1.9976868004567248,0.06284982058539297,0.032737223533330584,-0.030112597052062387
650000,Xinjiang,15235,0.483196346226841,0.46959337111478483,-0.01360297511205616,-0.028152065342129298,-2.8152065342129298,0.49859911126946027,0.49445501191481894,-0.0041440993546413285
430000,Hunan,2153,0.3198631346146382,0.3104913567490563,-0.00937177786558191,-0.02929933728334387,-2.929933728334387,0.14011399629507118,0.1034711599904772,-0.03664283630459399
510000,Sichuan,4780,0.41745764923365325,0.4037709809101835,-0.013686668323469764,-0.032785764852063505,-3.2785764852063504,0.48202787771650546,0.4722580578472203,-0.009769819869285157
610000,Shaanxi,1977,0.3679249420955251,0.34662088244723616,-0.021304059648288964,-0.05790327648609848,-5.790327648609848,0.28297012176002323,0.23506289153753385,-0.04790723022248938
460000,Hainan,377,0.19605982672439515,0.17831151321656338,-0.017748313507831764,-0.09052498823627388,-9.052498823627388,0.19414525690096984,0.1761831906091162,-0.01796206629185365
350000,Fujian,1200,0.0773416253146696,0.06336768722576988,-0.013973938088899712,-0.18067810227734168,-18.067810227734167,0.03594390413812938,0.021704951857319396,-0.014238952280809986
